ID ra dec photoz Jmag
34718.0 189.16574097 62.32295609 0.7913 23.291706845195293
34839.0 189.37036133 62.32324982 0.8759 24.28133548664193
34859.0 189.34506226 62.3236618 0.913 23.730360320760422
34922.0 189.26989746 62.32373428 0.9146 25.43606149719391
34958.0 189.19218445 62.32395554 0.881 25.320440333574002
34978.0 189.38961792 62.32400131 0.8376 25.39421033257139
34990.0 189.23347473 62.32420731 0.8524 26.10202952748806
35021.0 189.22654724 62.32475662 0.8569 25.22841220143897
35036.0 189.44100952 62.32440186 0.9214 25.003142320475085
35043.0 189.23332214 62.32477188 0.8554 25.040810269559422
35348.0 189.25047302 62.32724762 0.8484 26.084318839255545
35358.0 189.32528687 62.32743835 0.8582 24.942383539811235
35372.0 189.43579102 62.32739639 0.8579 25.035457428201358
35388.0 189.24525452 62.32764053 0.9294 26.230528926429642
35411.0 189.28222656 62.32799149 0.8836 25.499943808621964
35420.0 189.13903809 62.32794952 0.8662 25.861169510157676
35457.0 189.38745117 62.32819366 0.9221 26.34441691435246
35468.0 189.24545288 62.32889938 0.8546 24.031658934516656
35472.0 189.43157959 62.32855606 0.8296 24.496165816391546
35492.0 189.33279419 62.32863235 0.8961 25.681207855558053
35510.0 189.22903442 62.32897949 0.9099 25.44995636723766
35532.0 189.44892883 62.32872772 0.8416 25.190569216563194
35544.0 189.40666199 62.32941055 0.8586 24.330077103287266
35549.0 189.21604919 62.32907486 0.8983 25.990705003001075
35551.0 189.2151947 62.32910156 0.7878 25.75590243553986
35609.0 189.37254333 62.32948685 0.8945 25.01578131142911
35634.0 189.20872498 62.32978439 0.8099 26.23255423938395
35649.0 189.40174866 62.32982254 0.7808 25.613422133240284
35709.0 189.29214478 62.33054352 0.9102 26.038408799072183
35711.0 189.30577087 62.33056259 0.9033 26.16132163267421
35767.0 189.25639343 62.33111954 0.8101 25.62856095767252
35772.0 189.41244507 62.33123398 0.9092 24.918654551849983
35791.0 189.23265076 62.33140182 0.8096 25.539295016414304
35814.0 189.27183533 62.33174133 0.817 24.428421737525742
35865.0 189.41560364 62.33189774 0.8627 25.77154469625699
35868.0 189.1414032 62.33208847 0.8361 25.457425980813326
35910.0 189.41557312 62.33241272 0.8378 24.850050707639596
35934.0 189.32519531 62.3328476 0.9269 24.94650985814507
35959.0 189.30761719 62.33375168 0.8956 23.589074693711698
35970.0 189.2394104 62.33294678 0.8534 25.588719062862108
35973.0 189.34103394 62.3338089 0.7948 23.15743606441267
36011.0 189.2155304 62.33364487 0.8801 25.28327978274094
36016.0 189.21443176 62.33352661 0.9212 26.068401757392966
36081.0 189.28979492 62.33406448 0.8263 25.62658692648961
36090.0 189.41577148 62.3340416 0.8432 26.46093924599897
36098.0 189.44677734 62.33412933 0.8503 24.95731225905985
36099.0 189.43280029 62.33411789 0.7902 24.629573467306532
36138.0 189.20011902 62.33488846 0.827 24.188522285597685
36140.0 189.20591736 62.33472824 0.9295 26.611371199683706
36149.0 189.28555298 62.33503723 0.8104 24.4027530194304
36189.0 189.23272705 62.335289 0.8728 25.270111541427045
36217.0 189.19314575 62.33552933 0.7795 24.50150349410096
36224.0 189.26618958 62.33568954 0.9273 24.618132839933846
36228.0 189.34896851 62.33575439 0.8131 24.73963612361498
36245.0 189.30297852 62.33591461 0.9282 25.5433527120711
36294.0 189.45384216 62.33613586 0.9042 25.933995087348286
36306.0 189.39401245 62.33643723 0.8961 24.62035011121872
36308.0 189.2755127 62.33657837 0.8323 24.886496942510394
36327.0 189.19880676 62.33670807 0.9043 24.478090668345907
36421.0 189.23999023 62.3379097 0.8415 24.720332132988826
36432.0 189.41815186 62.33770752 0.8194 26.29973101105888
36451.0 189.20654297 62.33802414 0.812 25.564821264359246
36553.0 189.34623718 62.33937454 0.8313 25.535447978708454
36557.0 189.42764282 62.33977127 0.8084 23.622351386612713
36572.0 189.36190796 62.33985901 0.8165 24.00462894997842
36606.0 189.18099976 62.34004974 0.8162 24.304373894251583
36648.0 189.25270081 62.340271 0.7964 26.245640675930012
36665.0 189.39530945 62.34055328 0.8127 24.827310475584007
36688.0 189.18685913 62.34076691 0.8007 25.113477269389527
36689.0 189.29371643 62.34078979 0.8491 25.138127276741194
36690.0 189.20979309 62.34233093 0.8211 22.652525525991482
36707.0 189.22538757 62.34108734 0.9004 25.17433437456913
36728.0 189.19725037 62.34141922 0.8072 24.0561424795565
36731.0 189.20278931 62.34135818 0.7935 24.068180147786013
36740.0 189.40119934 62.34136963 0.8278 26.103468541886595
36754.0 189.38983154 62.34158707 0.7801 25.37379795873857
36761.0 189.3092041 62.34189606 0.8466 24.990164484565728
36775.0 189.21374512 62.34225464 0.8243 24.080911450523722
36845.0 189.20474243 62.34282303 0.9189 25.22045531588918
36868.0 189.30169678 62.34320068 0.8077 26.14327869566217
36894.0 189.21772766 62.34365082 0.9005 25.8389357137229
36951.0 189.20562744 62.34440231 0.7881 25.50953586727957
36963.0 189.36936951 62.34446716 0.8068 26.05793772426254
37013.0 189.23919678 62.34529877 0.8103 25.445528600059465
37030.0 189.37515259 62.34532547 0.9155 24.853840035994374
37093.0 189.22987366 62.34658051 0.8362 24.48003938308461
37124.0 189.2265625 62.34686279 0.9113 25.621840742008164
37167.0 189.32356262 62.34762955 0.793 24.013783242093538
37194.0 189.3104248 62.34783173 0.9074 26.67021762806588
37195.0 189.30056763 62.34798813 0.8053 25.470057639157616
37196.0 189.28652954 62.34789276 0.801 26.642463757123082
37236.0 189.25474548 62.34891891 0.8726 24.784901671829903
37237.0 189.28878784 62.3487587 0.9002 24.86567171028098
37238.0 189.29899597 62.34874344 0.8547 24.89434898327637
37312.0 189.3105011 62.35029221 0.8761 25.32191439848007
37333.0 189.24797058 62.350914 0.7853 24.20296412809835
37358.0 189.35572815 62.35131073 0.9089 24.79663173048967
37359.0 189.23103333 62.3515625 0.8063 24.462625598461383
37374.0 189.27670288 62.35157776 0.8963 25.6836913540344
37404.0 189.30064392 62.35203552 0.8084 27.92685316862677
37449.0 189.34701538 62.35303116 0.8192 25.702106993042886
37484.0 189.32949829 62.35429764 0.8861 23.933477888334586
37491.0 189.3066864 62.35374069 0.902 25.45258877537591
37536.0 189.28985596 62.35478592 0.8907 25.373460982880882
37542.0 189.34103394 62.35533142 0.7778 23.20694749923233
37597.0 189.30401611 62.3565712 0.9166 25.508095979155282
37618.0 189.25982666 62.35705948 0.824 25.916909759042476
37631.0 189.33282471 62.35743713 0.8639 24.99783069617193
37695.0 189.28100586 62.35968781 0.8607 26.092811252676597
37703.0 189.28466797 62.35993576 0.8677 26.12844304742533
37733.0 189.26985168 62.36105347 0.7905 25.11090086744187
37820.0 189.34008789 62.36421585 0.8342 24.35989025324492
37927.0 189.35237122 62.36817551 0.8087 23.86708651868536
38053.0 189.36013794 62.37398911 0.9257 23.20221064030889
38115.0 189.33522034 62.37569809 0.8164 25.27914401494315
38135.0 189.34359741 62.3765831 0.8538 25.458303276570966
38212.0 189.33311462 62.38115692 0.8389 23.875725611071577
