# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_coor				
# big artifact here that appears between 7700-8200A that shouldn't be there, Spencer needs to look at it 
-3.794420018676354510e-19,9.782560546875000000e+03,2.477563580579601104e+36,5.886682059255235089e+01,-5.999211556036017752e-19,1.004468611403835384e-18,1.506702917105753173e-18
-7.792552450104997955e-19,9.782890625000000000e+03,2.446578549487452813e+36,5.923841125847134492e+01,-1.232050497298258164e-18,1.010809214759837082e-18,1.516213822139755623e-18
-3.813488490498964455e-19,9.783220703125000000e+03,2.421217971538264377e+36,5.954784372013311611e+01,-6.029359983450770314e-19,1.016089187280180433e-18,1.524133780920270939e-18
9.445267797728363208e-20,9.783549804687500000e+03,2.402184149175379723e+36,5.978329335204336559e+01,1.493354964476325692e-19,1.020106760548785965e-18,1.530160140823179043e-18
4.478995090123696213e-19,9.783879882812500000e+03,2.380180806071297028e+36,6.005898799420135958e+01,7.081566872365422906e-19,1.024811050870437296e-18,1.537216576305655847e-18
2.543941119324740851e-19,9.784209960937500000e+03,2.377657273079819408e+36,6.009085142670783597e+01,4.022127462381472933e-19,1.025354749637963005e-18,1.538032124456944508e-18
8.297978214629256275e-19,9.784540039062500000e+03,2.370997228123388866e+36,6.017518875089100305e+01,1.311961421031735775e-18,1.026793831858797256e-18,1.540190747788195980e-18
-3.006675682462625633e-22,9.784870117187500000e+03,2.383441930457843405e+36,6.001788632739766172e+01,-4.753739283131478194e-22,1.024109716336566947e-18,1.536164574504850613e-18
-1.031801320640496042e-18,9.785200195312500000e+03,2.377645891008008032e+36,6.009099525753861570e+01,-1.631341384415056216e-18,1.025357203882194641e-18,1.538035805823292155e-18
-8.532353985912604258e-19,9.785530273437500000e+03,2.383547765902557324e+36,6.001655384094740953e+01,-1.349017672807162729e-18,1.024086979575842847e-18,1.536130469363764367e-18
-6.123547810850778872e-19,9.785860351562500000e+03,2.372790977013546971e+36,6.015243925749279441e+01,-9.681705928699530873e-19,1.026405647958022415e-18,1.539608471937033623e-18
-4.548418864673592190e-19,9.786190429687500000e+03,2.352849205234967264e+36,6.040681493394930612e+01,-7.191330132229485666e-19,1.030746164057468548e-18,1.546119246086202822e-18
1.678505166134898033e-19,9.786519531250000000e+03,2.323696316113525085e+36,6.078456311537315315e+01,2.653819961938571380e-19,1.037191835616348951e-18,1.555787753424523426e-18
3.043687016265625002e-19,9.786849609375000000e+03,2.302843130720704375e+36,6.105915740198047104e+01,4.812256479531025936e-19,1.041877350121658858e-18,1.562816025182488287e-18
6.896061852952969314e-19,9.787179687500000000e+03,2.285848296637002602e+36,6.128571850661953846e+01,1.090309816934985458e-18,1.045743254817787927e-18,1.568614882226681698e-18
6.537075805252156338e-20,9.787509765625000000e+03,2.250677640555580612e+36,6.176270894098849595e+01,1.033551913613210153e-19,1.053882337486779846e-18,1.580823506230169576e-18
-9.465592658427081410e-20,9.787839843750000000e+03,2.238671462523673932e+36,6.192810670521239302e+01,-1.496568450030861341e-19,1.056704587115465961e-18,1.585056880673198941e-18
4.015611639237709288e-19,9.788169921875000000e+03,2.226610695810943639e+36,6.209560157872778063e+01,6.348929120153474918e-19,1.059562620576823852e-18,1.589343930865235971e-18
-3.842435693588057024e-19,9.788500000000000000e+03,2.207005539628316539e+36,6.237079398641548522e+01,-6.075127292929488562e-19,1.064258341066506917e-18,1.596387511599760472e-18
-5.896515070928834753e-19,9.788830078125000000e+03,2.202018721521910756e+36,6.244137828838266557e+01,-9.322753195413728792e-19,1.065462749850100170e-18,1.598194124775150448e-18
-8.469073755109523510e-19,9.789160156250000000e+03,2.173236320238437864e+36,6.285350588069287170e+01,-1.339012678894156368e-18,1.072495051343574011e-18,1.608742577015360631e-18
-1.904488692768487858e-19,9.789490234375000000e+03,2.138752568457904680e+36,6.335818275303360991e+01,-3.011113824447481280e-19,1.081106559015721698e-18,1.621659838523582835e-18
2.166910200882905982e-19,9.789820312500000000e+03,2.104062611204698115e+36,6.387834487248787951e+01,3.426018378050802063e-19,1.089982297786284883e-18,1.634973446679427709e-18
-5.804768698857625933e-20,9.790150390625000000e+03,2.047588188290665309e+36,6.475326576653948507e+01,-9.177696535148168252e-20,1.104911430474103459e-18,1.657367145711155188e-18
-1.219972413781752624e-19,9.790480468750000000e+03,2.013101684840714713e+36,6.530555552637819972e+01,-1.928851462616349929e-19,1.114335376299163759e-18,1.671503064448745735e-18
3.976074890242535666e-19,9.790810546875000000e+03,1.999084927580450451e+36,6.553410338717972650e+01,6.286419086922445833e-19,1.118235181827435478e-18,1.677352772741153313e-18
-6.709600770749221313e-19,9.791140625000000000e+03,1.955266146916388963e+36,6.626436549472511217e+01,-1.060829172367388985e-18,1.130695942536835318e-18,1.696043913805252784e-18
-1.252338066642222212e-19,9.791470703125000000e+03,1.904306273318749098e+36,6.714514024592028818e+01,-1.980023551553123169e-19,1.145724961980846095e-18,1.718587442971269335e-18
3.804618026021746225e-19,9.791799804687500000e+03,1.862896690251332089e+36,6.788730975796732992e+01,6.015335233228811958e-19,1.158388903598350002e-18,1.737583355397525003e-18
9.538268542224715468e-19,9.792129882812500000e+03,1.809120930013506233e+36,6.888888971745028300e+01,1.508058954502635336e-18,1.175479271669613619e-18,1.763218907504420621e-18
-3.120276254882719078e-22,9.792459960937500000e+03,1.737061659551794130e+36,7.030324430547705106e+01,-4.933348779044023209e-22,1.199612981877968895e-18,1.799419472816953246e-18
4.121639415291513147e-19,9.792790039062500000e+03,1.669724481366672858e+36,7.170683878258745381e+01,6.516565558985217924e-19,1.223563087917423086e-18,1.835344631876135111e-18
-4.391351584904990778e-19,9.793120117187500000e+03,1.587579322296673650e+36,7.353858472349857323e+01,-6.942997097081827390e-19,1.254818917316580587e-18,1.882228375974870785e-18
1.882154171354585558e-19,9.793450195312500000e+03,1.490095846563753701e+36,7.590596086942440479e+01,2.975801571638010071e-19,1.295214423750123638e-18,1.942821635625185457e-18
1.919293652406591894e-19,9.793780273437500000e+03,1.400476009058189535e+36,7.829700459054551231e+01,3.034521376724348997e-19,1.336013779689252682e-18,2.004020669533878638e-18
-1.255439068746097202e-20,9.794110351562500000e+03,1.348925013752971125e+36,7.977909037928672831e+01,-1.984926426713303568e-20,1.361303215048813457e-18,2.041954822573220474e-18
1.878281423248892600e-20,9.794440429687500000e+03,1.321851472169086975e+36,8.059194827874112832e+01,2.969678518556133926e-20,1.375173341502303854e-18,2.062760012253455204e-18
7.670787524136752833e-19,9.794769531250000000e+03,1.312467995347843676e+36,8.087953084160102435e+01,1.212798713168060689e-18,1.380080480272023158e-18,2.070120720408034545e-18
3.065665430268697751e-19,9.795099609375000000e+03,1.275505049184747070e+36,8.204306815410741649e+01,4.847005704609321749e-19,1.399934392829986264e-18,2.099901589244979685e-18
-5.058211884724844546e-19,9.795429687500000000e+03,1.214763352087400878e+36,8.406924432183967610e+01,-7.997344269310928395e-19,1.434507864629125094e-18,2.151761796943687448e-18
4.944006846459617750e-20,9.795759765625000000e+03,1.195416853456948781e+36,8.474679779502170618e+01,7.816779075698733255e-20,1.446069236374843308e-18,2.169103854562264962e-18
4.361871621320725831e-19,9.796089843750000000e+03,1.183996536085193484e+36,8.515453238535974378e+01,6.896387460474454916e-19,1.453026578280786010e-18,2.179539867421178919e-18
-9.314908614053805611e-19,9.796419921875000000e+03,1.162747525536191345e+36,8.592910182473546854e+01,-1.472744375314173845e-18,1.466243373096166208e-18,2.199365059644249408e-18
1.367391010166003207e-18,9.796750000000000000e+03,1.136974051090351198e+36,8.689758516703840030e+01,2.161929335558712861e-18,1.482769000065968334e-18,2.224153500098952404e-18
1.052893525453395110e-18,9.797080078125000000e+03,1.168225007730882556e+36,8.572741630373110411e+01,1.664689458226864748e-18,1.462801930647189724e-18,2.194202895970784201e-18
8.134977827034016070e-19,9.797410156250000000e+03,1.205680088556323913e+36,8.438532744732890478e+01,1.286190056657561012e-18,1.439901320143665405e-18,2.159851980215498204e-18
4.522907028140226254e-19,9.797740234375000000e+03,1.259913376313796122e+36,8.254915668836750342e+01,7.150994348685928052e-19,1.408569988266237118e-18,2.112854982399355484e-18
8.731142846682608450e-19,9.798070312500000000e+03,1.338553048920847946e+36,8.008758363139776293e+01,1.380447415030551703e-18,1.366567161452853920e-18,2.049850742179280688e-18
5.731030973065113469e-19,9.798400390625000000e+03,1.405270304097316046e+36,7.816332936357873962e+01,9.061112652891354889e-19,1.333732824674885689e-18,2.000599237012328438e-18
3.657114643597218811e-19,9.798730468750000000e+03,1.452615894140668870e+36,7.687897571246027439e+01,5.782123308339084896e-19,1.311817373568398701e-18,1.967726060352598148e-18
2.723940726036135710e-19,9.799060546875000000e+03,1.509417583971172076e+36,7.541856796242477401e+01,4.306717917668400917e-19,1.286897839440422549e-18,1.930346759160634113e-18
7.447771248157658047e-19,9.799390625000000000e+03,1.555167282010933316e+36,7.430096065269896144e+01,1.177538467505941836e-18,1.267827649285850163e-18,1.901741473928775533e-18
-2.425345323954953716e-19,9.799720703125000000e+03,1.561398800240489944e+36,7.415254543709964707e+01,-3.834620211582205180e-19,1.265295179823025092e-18,1.897942769734538119e-18
1.947927618888500864e-18,9.800049804687500000e+03,1.566131236793604966e+36,7.404042593260899707e+01,3.079793439850702654e-18,1.263382038908442623e-18,1.895073058362663934e-18
1.608027294924007324e-19,9.800379882812500000e+03,1.551611574798704849e+36,7.438604679211094606e+01,2.542390110384950091e-19,1.269279508846882893e-18,1.903919263270324244e-18
2.468218532501215291e-19,9.800709960937500000e+03,1.511191449714222571e+36,7.537429107868567257e+01,3.902405392687378831e-19,1.286142324882663238e-18,1.929213487323994857e-18
4.857893528345981624e-19,9.801040039062500000e+03,1.464129359258654265e+36,7.657610274584760646e+01,7.680628620395120253e-19,1.306649328392137328e-18,1.959973992588206088e-18
2.053321548900686555e-19,9.801370117187500000e+03,1.418806818168889592e+36,7.778956643099904511e+01,3.246427729084112636e-19,1.327355155045314012e-18,1.991032732567971114e-18
-6.591053355717726485e-19,9.801700195312500000e+03,1.395840296766640813e+36,7.842691254958572245e+01,-1.042086096516676197e-18,1.338230452271768661e-18,2.007345678407653184e-18
-7.387374509582429197e-19,9.802030273437500000e+03,1.363275981217851560e+36,7.935806918859594816e+01,-1.167989371459010292e-18,1.354119158452452193e-18,2.031178737678678289e-18
2.208827724502834639e-19,9.802360351562500000e+03,1.353877501795922458e+36,7.963304061597743555e+01,3.492292562475122152e-19,1.358811108264882700e-18,2.038216662397324243e-18
1.661888204419957352e-19,9.802690429687500000e+03,1.353837941559065237e+36,7.963420407832343528e+01,2.627547522868619271e-19,1.358830960898256804e-18,2.038246441347384820e-18
-9.807638752054226986e-19,9.803019531250000000e+03,1.323342597254922840e+36,8.054653050583087293e+01,-1.550648042366049477e-18,1.374398359486475221e-18,2.061597539229712639e-18
6.214149129623092201e-19,9.803349609375000000e+03,1.248251622094862934e+36,8.293386678083891184e+01,9.824952189233590642e-19,1.415134453757799184e-18,2.122701680636698776e-18
1.974846984013185879e-18,9.803679687500000000e+03,1.124350852633199369e+36,8.738402754422033070e+01,3.122354612715666591e-18,1.491069365097024833e-18,2.236604047645537443e-18
6.381341010169361646e-19,9.804009765625000000e+03,9.657338096099977499e+35,9.428753161123759696e+01,1.008929284127307450e-18,1.608866675606009361e-18,2.413300013409013849e-18
1.115817732961004143e-19,9.804339843750000000e+03,8.859844470613329693e+35,9.843962151503876612e+01,1.764176502617312104e-19,1.679715482083298626e-18,2.519573223124947651e-18
1.900141499856578612e-19,9.804669921875000000e+03,8.407856781809609077e+35,1.010509339166208918e+02,3.004240644929905913e-19,1.724273372513865994e-18,2.586410058770798894e-18
-4.299181882093436394e-19,9.805000000000000000e+03,7.891190706552024803e+35,1.043065821043533248e+02,-6.797271124864240496e-19,1.779825827724344257e-18,2.669738741586515807e-18
-2.581746022938621126e-20,9.805330078125000000e+03,7.440748110592347162e+35,1.074174115575267336e+02,-4.081899341487870194e-20,1.832907181697426861e-18,2.749360772546140485e-18
1.033401586460399811e-18,9.805660156250000000e+03,7.259312017529544506e+35,1.087514991764350043e+02,1.633871503155797295e-18,1.855671263816469898e-18,2.783506895724705039e-18
1.769588872837131798e-18,9.805990234375000000e+03,7.520440685503199953e+35,1.068467555574727044e+02,2.797828907475721566e-18,1.823169845211548264e-18,2.734754767817322203e-18
3.392735679670538441e-19,9.806320312500000000e+03,8.272253801623740798e+35,1.018758063080163083e+02,5.364123896635830281e-19,1.738348507152191257e-18,2.607522760728286693e-18
-4.194743204298506124e-19,9.806650390625000000e+03,8.937267306463556775e+35,9.801230674768355300e+01,-6.632147148172005474e-19,1.672424035616900473e-18,2.508636053425350999e-18
1.425930566932141101e-18,9.806980468750000000e+03,9.124487148065093003e+35,9.700156752223803380e+01,2.254483977297913516e-18,1.655177379248251835e-18,2.482766068872377657e-18
1.876626108427668892e-18,9.807310546875000000e+03,9.254722881871092770e+35,9.631662912687096423e+01,2.967061363956620989e-18,1.643489995557980314e-18,2.465234993336970760e-18
-5.663176353479783421e-20,9.807640625000000000e+03,9.693284774755393187e+35,9.411254079184237753e+01,-8.953830323591200361e-20,1.605880735757431844e-18,2.408821103636148440e-18
-9.155941180705941388e-19,9.807970703125000000e+03,1.005792887841986331e+36,9.239079500941068090e+01,-1.447610645825086381e-18,1.576501884005952426e-18,2.364752826008928254e-18
-1.319856157077176781e-19,9.808299804687500000e+03,1.019007642720071503e+36,9.178976620403712161e+01,-2.086773807556717699e-19,1.566246283933274913e-18,2.349369425899911889e-18
-4.797357052953372549e-19,9.808629882812500000e+03,1.020986286666953985e+36,9.170078002158878405e+01,-7.584916727418200898e-19,1.564727876344445000e-18,2.347091814516666923e-18
-1.293281708519310458e-20,9.808959960937500000e+03,1.002428456164975751e+36,9.254570987318081166e+01,-2.044757969009868931e-20,1.579145259621122858e-18,2.368717889431684383e-18
-5.656331844751070077e-20,9.809290039062500000e+03,1.009069565272538056e+36,9.224066611582281894e+01,-8.943008734083823515e-20,1.573940173355439207e-18,2.360910260033158136e-18
5.230592525927153875e-19,9.809620117187500000e+03,1.024619711975620453e+36,9.153804460028125334e+01,8.269888671261070269e-19,1.561951055360712471e-18,2.342926583041068899e-18
4.183452695285108238e-19,9.809950195312500000e+03,1.052483124406497183e+36,9.031822913228855043e+01,6.614296158610144257e-19,1.541136845641722636e-18,2.311705268462583761e-18
-2.384680204415718355e-19,9.810280273437500000e+03,1.074052775878538984e+36,8.940672223626280868e+01,-3.770326155081715169e-19,1.525583431054017912e-18,2.288375146581026964e-18
-9.454078032802678376e-19,9.810610351562500000e+03,1.079533400380754216e+36,8.917948138589709117e+01,-1.494747916859273980e-18,1.521705927578826547e-18,2.282558891368239724e-18
1.014998064592730763e-18,9.810940429687500000e+03,1.063627055938890803e+36,8.984383803484514885e+01,1.604774402540458582e-18,1.533042116520720650e-18,2.299563174781081456e-18
9.407756943891065495e-19,9.811269531250000000e+03,1.020941215044995384e+36,9.170280416226133013e+01,1.487424267644929674e-18,1.564762415083757876e-18,2.347143622625637007e-18
1.269101630671318867e-18,9.811599609375000000e+03,9.540036381913780224e+35,9.486542765362631258e+01,2.006527777903581010e-18,1.618727551892360000e-18,2.428091327838540096e-18
1.647002981774328339e-18,9.811929687500000000e+03,8.707117611202168845e+35,9.929920670593745058e+01,2.604013069837513490e-18,1.694382935402402447e-18,2.541574403103603093e-18
1.682391272748593233e-18,9.812259765625000000e+03,8.170500307455862459e+35,1.025082121386191574e+02,2.659964135643674264e-18,1.749139506226289010e-18,2.623709259339433901e-18
1.079662046829688972e-18,9.812589843750000000e+03,8.099727142531051264e+35,1.029550822407525033e+02,1.707012137842781205e-18,1.756764633359867834e-18,2.635146950039801943e-18
1.768978477722466429e-18,9.812919921875000000e+03,8.421290339785936345e+35,1.009703040301180579e+02,2.796863835236057674e-18,1.722897551816945014e-18,2.584346327725417618e-18
4.672744556344458746e-19,9.813250000000000000e+03,8.852991777783795509e+35,9.847771293183232899e+01,7.387896701695408673e-19,1.680365451491326718e-18,2.520548177236989788e-18
1.389715550011784347e-18,9.813580078125000000e+03,9.457849722631557340e+35,9.527671606254132541e+01,2.197225806894723763e-18,1.625745534056690364e-18,2.438618301085035450e-18
9.516102798095132585e-19,9.813910156250000000e+03,1.007670322714162346e+36,9.230468620674635361e+01,1.504554413948985105e-18,1.575032574324008356e-18,2.362548861486012438e-18
1.611393703362162065e-18,9.814240234375000000e+03,1.070134436546373001e+36,8.957025579200492871e+01,2.547712609292585811e-18,1.528373870931706738e-18,2.292560806397560396e-18
8.690743535956146644e-19,9.814570312500000000e+03,1.107179432638505318e+36,8.805904668450880024e+01,1.374060035389574933e-18,1.502587492485109890e-18,2.253881238727665221e-18
-2.601040426421270253e-20,9.814900390625000000e+03,1.105038589450932907e+36,8.814430587494717884e+01,-4.112404980760854390e-20,1.504042304886510520e-18,2.256063457329765588e-18
-6.397163804453786115e-19,9.815230468750000000e+03,1.060661348389760404e+36,8.996935620986471349e+01,-1.011430965276275576e-18,1.535183884424928087e-18,2.302775826637392131e-18
-1.521078024858034888e-18,9.815560546875000000e+03,9.565999122118446568e+35,9.473660473323172937e+01,-2.404917963600672354e-18,1.616529393767575956e-18,2.424794090651363741e-18
4.692766597239477167e-19,9.815890625000000000e+03,7.986118891442027353e+35,1.036848010398706350e+02,7.419552780495752268e-19,1.769216123375589620e-18,2.653824185063384815e-18
-2.174894330434426487e-19,9.816220703125000000e+03,6.679987548142641081e+35,1.133692198001952249e+02,-3.438641778210671381e-19,1.934465317514456047e-18,2.901697976271684455e-18
1.953400074974928498e-18,9.816549804687500000e+03,5.809768778109852650e+35,1.215636020455757631e+02,3.088445729695264641e-18,2.074289409804077638e-18,3.111434114706116649e-18
4.134280749108500304e-18,9.816879882812500000e+03,5.119602576457645990e+35,1.294985363472673043e+02,6.536552285690564274e-18,2.209686435826053196e-18,3.314529653739079794e-18
2.364263816652494716e-18,9.817209960937500000e+03,4.227754048053246903e+35,1.425043518859642688e+02,3.738046589614850832e-18,2.431609980240853517e-18,3.647414970361280083e-18
8.381492037461873966e-19,9.817540039062500000e+03,3.331829786996046218e+35,1.605245943300843408e+02,1.325165470361018001e-18,2.739096739722743215e-18,4.108645109584115208e-18
2.355169072743383870e-19,9.817870117187500000e+03,3.320827345643825549e+35,1.607902964840275786e+02,3.723667239809038357e-19,2.743630524135284831e-18,4.115445786202927053e-18
2.064626493350547314e-18,9.818200195312500000e+03,4.394414174734532475e+35,1.397759623001425950e+02,3.264301541959369486e-18,2.385054353980553751e-18,3.577581530970830820e-18
1.921246577806387481e-18,9.818530273437500000e+03,6.034395803754188827e+35,1.192795763567503258e+02,3.037609071963374391e-18,2.035316146275123604e-18,3.052974219412686176e-18
8.144947636968494179e-19,9.818860351562500000e+03,7.897410364227539152e+35,1.042655003454939049e+02,1.287766344961860803e-18,1.779124832887860836e-18,2.668687249331791254e-18
7.053659043357435046e-20,9.819190429687500000e+03,9.739251639815614523e+35,9.389018412692558968e+01,1.115226902582322382e-19,1.602086573134122378e-18,2.403129859701183856e-18
8.006062706711008793e-19,9.819519531250000000e+03,1.124069822705894742e+36,8.739495034976613397e+01,1.265807782797975190e-18,1.491255745390860552e-18,2.236883618086291406e-18
-7.954464663140391371e-19,9.819849609375000000e+03,1.275625482935302229e+36,8.203919515699253395e+01,-1.257649814577955152e-18,1.399868306297797342e-18,2.099802459446695917e-18
7.244052098331865215e-19,9.820179687500000000e+03,1.378912431147387058e+36,7.890683808363847618e+01,1.145329216242106528e-18,1.346419617745879773e-18,2.019629426618819564e-18
1.026933774219845742e-18,9.820509765625000000e+03,1.387776111141796370e+36,7.865444675542713071e+01,1.623645493977894499e-18,1.342112961391300117e-18,2.013169442086949983e-18
7.124392217535327447e-19,9.820839843750000000e+03,1.342540727241207818e+36,7.996855520472888657e+01,1.126410252707887773e-18,1.364536130776316522e-18,2.046804196164474879e-18
1.801144679528037505e-18,9.821169921875000000e+03,1.268830784889863796e+36,8.225856533764870449e+01,2.847720579780929073e-18,1.403611509319959183e-18,2.105417263979939160e-18
8.964750957358510010e-19,9.821500000000000000e+03,1.222139046785702246e+36,8.381517852831900939e+01,1.417382294939800568e-18,1.430172636188824426e-18,2.145258954283236446e-18
1.363595542223083815e-18,9.821830078125000000e+03,1.188722307910526754e+36,8.498509767346129706e+01,2.155928467169959698e-18,1.450135444564524261e-18,2.175203166846786488e-18
2.759193344494252656e-20,9.822160156250000000e+03,1.197723143944165372e+36,8.466516586138156697e+01,4.362454476877320535e-20,1.444676317338205471e-18,2.167014476007308207e-18
8.293021983766715273e-19,9.822490234375000000e+03,1.210385294232711658e+36,8.422114958387896877e+01,1.311177810431997431e-18,1.437099886180308275e-18,2.155649829270462508e-18
5.996985091535459101e-19,9.822820312500000000e+03,1.234553312931955879e+36,8.339270470747300124e+01,9.481602480862284903e-19,1.422963792770612741e-18,2.134445689155919111e-18
1.564037695696818714e-19,9.823150390625000000e+03,1.290502742621733833e+36,8.156493950100391999e+01,2.472839846911165750e-19,1.391775888269676588e-18,2.087663832404515363e-18
4.138446798096496048e-19,9.823480468750000000e+03,1.361100742547323097e+36,7.942145679153513527e+01,6.543139065516935136e-19,1.355200767020124639e-18,2.032801150530186766e-18
2.954049108749207020e-19,9.823810546875000000e+03,1.468404227738570253e+36,7.646455602072782654e+01,4.670533431480332683e-19,1.304745961045984519e-18,1.957118941568976586e-18
1.361284078688501994e-18,9.824140625000000000e+03,1.562683425506239871e+36,7.412206011391545246e+01,2.152273901075598797e-18,1.264774996297929580e-18,1.897162494446894177e-18
8.823266185576825020e-19,9.824470703125000000e+03,1.614998088983549820e+36,7.291165863811671954e+01,1.395012681831658223e-18,1.244121421374086522e-18,1.866182132061129590e-18
-1.977176838387696428e-19,9.824799804687500000e+03,1.615141546900131627e+36,7.290842053587927296e+01,-3.126038255859716943e-19,1.244066168312594588e-18,1.866099252468891593e-18
-1.685561383149935685e-19,9.825129882812500000e+03,1.571480804307838392e+36,7.391429587920779909e+01,-2.664976275275036876e-19,1.261229830273410465e-18,1.891844745410115602e-18
-7.170547351355901262e-20,9.825459960937500000e+03,1.491757376760278598e+36,7.586367678691439664e+01,-1.133707663401060508e-19,1.294492913173948851e-18,1.941739369760923276e-18
9.067470421492130776e-19,9.825790039062500000e+03,1.411376891287409837e+36,7.799405190025552770e+01,1.433622874349225407e-18,1.330844374155311761e-18,1.996266561232967449e-18
5.613707167866316612e-19,9.826120117187500000e+03,1.384846102436700041e+36,7.873760994706989891e+01,8.875616496829994052e-19,1.343532008908873900e-18,2.015298013363310851e-18
6.210437510410803333e-19,9.826450195312500000e+03,1.391231120390652826e+36,7.855672008541603191e+01,9.819083890847970590e-19,1.340445411292024351e-18,2.010668116938036045e-18
1.119124289878640527e-18,9.826780273437500000e+03,1.430889305388931777e+36,7.746044104704245115e+01,1.769404372587778504e-18,1.321739154145777730e-18,1.982608731218666403e-18
9.882140869710222958e-19,9.827110351562500000e+03,1.498284900257132668e+36,7.569824013735497203e+01,1.562427285649372769e-18,1.291670000028894380e-18,1.937505000043342051e-18
7.228908215265324139e-20,9.827440429687500000e+03,1.582254830149274654e+36,7.366221422795695162e+01,1.142934875134667830e-19,1.256928458063334393e-18,1.885392687095001589e-18
-3.778040992014459624e-19,9.827769531250000000e+03,1.666422952298274743e+36,7.177783668545765750e+01,-5.973315306927322247e-19,1.224774554142212670e-18,1.837161831213319101e-18
-2.100004327754089222e-19,9.828099609375000000e+03,1.711398545085970274e+36,7.082839573047729687e+01,-3.320236075283725816e-19,1.208573855207578794e-18,1.812860782811368288e-18
-4.903096062979720671e-19,9.828429687500000000e+03,1.700108754796575247e+36,7.106317912225370037e+01,-7.752096609390034524e-19,1.212580060148569742e-18,1.818870090222854901e-18
9.420814966426445387e-19,9.828759765625000000e+03,1.635020505438073569e+36,7.246384635055650847e+01,1.489488821366121364e-18,1.236480217345613720e-18,1.854720326018420869e-18
5.426330722523340538e-20,9.829089843750000000e+03,1.516645031010580813e+36,7.523865287537880420e+01,8.579362805699968992e-20,1.283827874800978181e-18,1.925741812201467175e-18
3.276015191318737879e-19,9.829419921875000000e+03,1.364589204174265140e+36,7.931987457186563972e+01,5.179581621637355667e-19,1.353467428101738405e-18,2.030201142152607319e-18
5.282952760822071222e-19,9.829750000000000000e+03,1.250057708407679301e+36,8.287393360236889350e+01,8.352673424849821921e-19,1.414111789446242972e-18,2.121167684169364362e-18
-7.711301394433673762e-20,9.830080078125000000e+03,1.206538936746786887e+36,8.435528818151946950e+01,-1.219204205382120249e-19,1.439388747877804049e-18,2.159083121816705784e-18
3.398099216669273045e-19,9.830410156250000000e+03,1.177890292850624911e+36,8.537496978018305072e+01,5.372603978699929517e-19,1.456787991614320857e-18,2.185181987421481189e-18
1.580305907784607929e-19,9.830740234375000000e+03,1.154209524118338252e+36,8.624633669297244865e+01,2.498560891358731921e-19,1.471656481267787030e-18,2.207484721901680642e-18
4.613884898009854290e-19,9.831070312500000000e+03,1.128630147440501179e+36,8.721820832178676142e+01,7.294835959677589024e-19,1.488239923954708941e-18,2.232359885932063220e-18
-2.451197003410705629e-19,9.831400390625000000e+03,1.101360804568027121e+36,8.829135378803225365e+01,-3.875493307699800069e-19,1.506551443507886518e-18,2.259827165261829873e-18
1.257637137677893707e-19,9.831730468750000000e+03,1.109712853562083188e+36,8.795847197164506781e+01,1.988401708962419812e-19,1.500871345066994345e-18,2.251307017600491903e-18
-1.597967063823916203e-19,9.832060546875000000e+03,1.123598579820228203e+36,8.741327536904802287e+01,-2.526484265914650042e-19,1.491568432682050436e-18,2.237352649023075943e-18
-9.044770826279601109e-19,9.832390625000000000e+03,1.200604894426203788e+36,8.456349608427935038e+01,-1.430033928654071447e-18,1.442941484391570207e-18,2.164412226587355599e-18
-2.009996298086420186e-19,9.832720703125000000e+03,1.245919562382022943e+36,8.301144655297920849e+01,-3.177927841334791684e-19,1.416458229107144976e-18,2.124687343660717657e-18
-5.547565820754786384e-19,9.833049804687500000e+03,1.258488839413600887e+36,8.259586392065351390e+01,-8.771042956744757427e-19,1.409366972854237489e-18,2.114050459281355944e-18
3.277068640188609214e-19,9.833379882812500000e+03,1.264901187140865223e+36,8.238624029573396967e+01,5.181247189129282610e-19,1.405790079294828644e-18,2.108685118942243063e-18
4.671207303195010095e-19,9.833709960937500000e+03,1.249804465644819304e+36,8.288232938005265282e+01,7.385466209864422321e-19,1.414255050031183199e-18,2.121382575046774798e-18
1.276160210447284053e-19,9.834040039062500000e+03,1.217007004780677476e+36,8.399171428254352634e+01,2.017687826910476226e-19,1.433184937891618542e-18,2.149777406837427716e-18
-2.283638283223679880e-19,9.834370117187500000e+03,1.186125869462733885e+36,8.507806333458282211e+01,-3.610572659613173351e-19,1.451721755623878679e-18,2.177582633435817826e-18
-2.809425253622670808e-19,9.834700195312500000e+03,1.177107791615588525e+36,8.540334225416810909e+01,-4.441874216453246354e-19,1.457272122730270251e-18,2.185908184095405184e-18
-7.668118290756702817e-19,9.835030273437500000e+03,1.217265245787853380e+36,8.398280445148218121e+01,-1.212376690944360379e-18,1.433032905803865810e-18,2.149549358705799100e-18
-1.150868047618485178e-18,9.835360351562500000e+03,1.277725050651330020e+36,8.197176372366232044e+01,-1.819593207067762242e-18,1.398717696199946381e-18,2.098076544299919667e-18
1.113192428674812285e-18,9.835690429687500000e+03,1.335948432476598942e+36,8.016561653253116049e+01,1.760025734981069453e-18,1.367898668727346868e-18,2.051848003091020301e-18
2.316997706489112609e-19,9.836019531250000000e+03,1.388904772160958274e+36,7.862248191081734205e+01,3.663315960716274287e-19,1.341567532187620852e-18,2.012351298281430990e-18
