name,ra,dec,priority,type
3DHST_17345,189.237412,62.228127,1490,TARGET
3DHST_21788,189.388535,62.249714,1491,TARGET
3DHST_22261,189.345703,62.251820,1492,TARGET
3DHST_34144,189.271881,62.317272,1493,TARGET
3DHST_27063,189.172516,62.274574,1494,TARGET
3DHST_10693,189.180084,62.195740,1495,TARGET
3DHST_36140,189.205917,62.334728,1496,TARGET
3DHST_22228,189.089416,62.251656,1497,TARGET
3DHST_1897,189.172226,62.137592,1498,TARGET
3DHST_10404,189.332336,62.194359,1499,TARGET
3DHST_23958,189.176819,62.259998,1500,TARGET
3DHST_37196,189.286530,62.347893,1501,TARGET
3DHST_26378,189.160904,62.271286,1502,TARGET
3DHST_17368,189.395691,62.228153,1503,TARGET
3DHST_18322,189.236359,62.232899,1504,TARGET
3DHST_29292,189.094376,62.286308,1505,TARGET
3DHST_37194,189.310425,62.347832,1506,TARGET
3DHST_32308,189.254791,62.303959,1507,TARGET
3DHST_3967,189.294861,62.155289,1508,TARGET
3DHST_2612,189.185684,62.144802,1509,TARGET
3DHST_17493,189.127625,62.228935,1510,TARGET
3DHST_26087,189.471146,62.269852,1511,TARGET
3DHST_6680,189.048050,62.174248,1512,TARGET
3DHST_13023,189.011536,62.206821,1513,TARGET
3DHST_23349,189.252228,62.257038,1514,TARGET
3DHST_19986,189.174957,62.240730,1515,TARGET
3DHST_23363,189.373810,62.257042,1516,TARGET
3DHST_21480,189.401367,62.248066,1517,TARGET
3DHST_12608,189.077179,62.204922,1518,TARGET
3DHST_32937,189.182510,62.308380,1519,TARGET
3DHST_15769,189.209030,62.220303,1520,TARGET
3DHST_24757,189.224426,62.263855,1521,TARGET
3DHST_20116,189.250198,62.241413,1522,TARGET
3DHST_25452,189.477005,62.266800,1524,TARGET
3DHST_19189,189.177063,62.236851,1525,TARGET
3DHST_11510,189.103439,62.199562,1526,TARGET
