# wave_nm transmission
9.488484482002282903e+02 9.090155500000000055e-01
9.489104592111827969e+02 9.364821999999999314e-01
9.489724702221374173e+02 9.511895999999999685e-01
9.490344812330920377e+02 9.545627500000000154e-01
9.490964922440466580e+02 9.522838499999999318e-01
9.491585032550012784e+02 9.413850999999999747e-01
9.492205142659558987e+02 9.078557499999999614e-01
9.492825252769105191e+02 8.331315000000000248e-01
9.493445362878651395e+02 7.111024000000000234e-01
9.494065472988196461e+02 5.839748499999999343e-01
9.494685583097742665e+02 5.257441000000000475e-01
9.495305693207287732e+02 5.723078499999999513e-01
9.495925803316833935e+02 6.732200999999999880e-01
9.496545913426380139e+02 7.407427500000000054e-01
9.497166023535926342e+02 7.377366499999999938e-01
9.497786133645472546e+02 7.038494499999999876e-01
9.498406243755018750e+02 6.936390500000000348e-01
9.499026353864564953e+02 7.062196499999999766e-01
9.499646463974111157e+02 6.849015499999999701e-01
9.500266574083656224e+02 6.069686999999999166e-01
9.500886684193202427e+02 5.014737000000000222e-01
9.501506794302747494e+02 4.358793499999999987e-01
9.502126904412293698e+02 4.742435499999999582e-01
9.502747014521839901e+02 6.085528499999999230e-01
9.503367124631386105e+02 7.623637500000000067e-01
9.503987234740932308e+02 8.723851499999999426e-01
9.504607344850478512e+02 9.178287499999999710e-01
9.505227454960024716e+02 9.197580000000000755e-01
9.505847565069570919e+02 9.070523500000000627e-01
9.506467675179115986e+02 9.045033000000000101e-01
9.507087785288662189e+02 9.188346000000000569e-01
9.507707895398207256e+02 9.380214500000000344e-01
9.508328005507753460e+02 9.492127000000000203e-01
9.508948115617299663e+02 9.526870499999999797e-01
9.509568225726845867e+02 9.506803999999999810e-01
9.510188335836392071e+02 9.450366000000000044e-01
9.510808445945938274e+02 9.357530499999999751e-01
9.511428556055484478e+02 9.284554499999999599e-01
9.512048666165029545e+02 9.269576999999999956e-01
9.512668776274575748e+02 9.213478499999999682e-01
9.513288886384121952e+02 9.050426499999999486e-01
9.513908996493667019e+02 8.838173499999999461e-01
9.514529106603213222e+02 8.688681499999999502e-01
9.515149216712759426e+02 8.647433500000000217e-01
9.515769326822305629e+02 8.476904499999999842e-01
9.516389436931851833e+02 7.877184500000000700e-01
9.517009547041398037e+02 6.939816999999999236e-01
9.517629657150944240e+02 6.289445499999999356e-01
9.518249767260489307e+02 6.349470500000000683e-01
9.518869877370035510e+02 6.819808000000000536e-01
9.519489987479581714e+02 7.145232000000000250e-01
9.520110097589126781e+02 7.330162000000000067e-01
9.520730207698672984e+02 7.472446999999999839e-01
9.521350317808219188e+02 7.363972500000000032e-01
9.521970427917765392e+02 6.799793000000000642e-01
9.522590538027311595e+02 6.178790499999999852e-01
9.523210648136857799e+02 6.173884499999999775e-01
9.523830758246404002e+02 6.842177499999999579e-01
9.524450868355949069e+02 7.564035500000000356e-01
9.525070978465495273e+02 7.904799000000000131e-01
9.525691088575041476e+02 8.059749000000000496e-01
9.526311198684586543e+02 8.296147499999999564e-01
9.526931308794132747e+02 8.490782999999999525e-01
9.527551418903678950e+02 8.290300999999999920e-01
9.528171529013225154e+02 7.749326500000000006e-01
9.528791639122771358e+02 7.222200500000000023e-01
9.529411749232317561e+02 7.134813500000000142e-01
9.530031859341863765e+02 7.614706499999999156e-01
9.530651969451408831e+02 8.347869999999999457e-01
9.531272079560955035e+02 8.883053000000000754e-01
9.531892189670501239e+02 9.080133000000000232e-01
9.532512299780046305e+02 9.112173500000000370e-01
9.533132409889592509e+02 9.159739499999999257e-01
9.533752519999138713e+02 9.211937500000000334e-01
9.534372630108684916e+02 9.162903000000000020e-01
9.534992740218231120e+02 8.862015000000000864e-01
9.535612850327777323e+02 8.284004999999999841e-01
9.536232960437323527e+02 7.677907999999999955e-01
9.536853070546868594e+02 7.525640499999999289e-01
9.537473180656414797e+02 7.930155000000000953e-01
9.538093290765959864e+02 8.471364999999999590e-01
9.538713400875506068e+02 8.806766500000000608e-01
9.539333510985052271e+02 8.977895999999999654e-01
9.539953621094598475e+02 8.995622999999999259e-01
9.540573731204144678e+02 8.856608999999999732e-01
9.541193841313690882e+02 8.629578500000000263e-01
9.541813951423237086e+02 8.532084500000000071e-01
9.542434061532783289e+02 8.514182999999999613e-01
9.543054171642328356e+02 8.176983499999999072e-01
9.543674281751874560e+02 7.313324500000000228e-01
9.544294391861419626e+02 6.319675499999999335e-01
9.544914501970965830e+02 5.961773999999999685e-01
9.545534612080512034e+02 6.512103999999999671e-01
9.546154722190058237e+02 7.420305999999999846e-01
9.546774832299604441e+02 8.152595499999999440e-01
9.547394942409150644e+02 8.617747499999999228e-01
9.548015052518696848e+02 8.840133500000000311e-01
9.548635162628243052e+02 8.881212499999999732e-01
9.549255272737788118e+02 8.870358499999999591e-01
9.549875382847334322e+02 8.933313999999999977e-01
9.550495492956879389e+02 9.084578500000000112e-01
9.551115603066425592e+02 9.238354499999998914e-01
9.551735713175971796e+02 9.295733500000000760e-01
9.552355823285517999e+02 9.038447499999999746e-01
9.552975933395064203e+02 8.354053999999999647e-01
9.553596043504610407e+02 7.381678499999999588e-01
9.554216153614156610e+02 6.659115500000000187e-01
9.554836263723702814e+02 6.648052500000000142e-01
9.555456373833247881e+02 7.174290500000000126e-01
9.556076483942794084e+02 7.556150000000000366e-01
9.556696594052339151e+02 7.482980500000000479e-01
9.557316704161885355e+02 7.123984500000000164e-01
9.557936814271431558e+02 7.002922999999999787e-01
9.558556924380977762e+02 7.398303999999999991e-01
9.559177034490523965e+02 8.148340499999999764e-01
9.559797144600070169e+02 8.881494500000000070e-01
9.560417254709616373e+02 9.402927000000000923e-01
9.561037364819161439e+02 9.584760500000000238e-01
9.561657474928707643e+02 9.428689999999999571e-01
9.562277585038253847e+02 8.978281000000000178e-01
9.562897695147798913e+02 8.358843999999999719e-01
9.563517805257345117e+02 7.840332500000000149e-01
9.564137915366891320e+02 7.521506500000000317e-01
9.564758025476437524e+02 7.330799999999999539e-01
9.565378135585983728e+02 7.141378000000000448e-01
9.565998245695529931e+02 6.992606999999999573e-01
9.566618355805076135e+02 6.902788499999999994e-01
9.567238465914621202e+02 7.079945999999999184e-01
9.567858576024167405e+02 7.575564999999999660e-01
9.568478686133713609e+02 8.114219999999999766e-01
9.569098796243258676e+02 8.343614000000000308e-01
9.569718906352804879e+02 8.401182000000000372e-01
9.570339016462351083e+02 8.393274499999999749e-01
9.570959126571897286e+02 8.338318500000000411e-01
9.571579236681443490e+02 8.279270499999999977e-01
9.572199346790989694e+02 8.427453000000000305e-01
9.572819456900535897e+02 8.814184499999999645e-01
9.573439567010080964e+02 9.268637499999999863e-01
9.574059677119627167e+02 9.592475999999999781e-01
9.574679787229173371e+02 9.737811499999999842e-01
9.575299897338718438e+02 9.724065499999999806e-01
9.575920007448264641e+02 9.608677999999999386e-01
9.576540117557810845e+02 9.453449999999999909e-01
9.577160227667357049e+02 9.320181499999999897e-01
9.577780337776903252e+02 9.267733499999999403e-01
9.578400447886449456e+02 9.226975499999999775e-01
9.579020557995995659e+02 8.963525999999999438e-01
9.579640668105540726e+02 8.312227500000000102e-01
9.580260778215086930e+02 7.431525999999999410e-01
9.580880888324633133e+02 6.736032499999999867e-01
9.581500998434178200e+02 6.577956000000000358e-01
9.582121108543724404e+02 7.018311000000000410e-01
9.582741218653270607e+02 7.855777499999999636e-01
9.583361328762816811e+02 8.720346500000000223e-01
9.583981438872363015e+02 9.298948000000000214e-01
9.584601548981909218e+02 9.542515000000000303e-01
9.585221659091455422e+02 9.537113999999999869e-01
9.585841769201000488e+02 9.379277500000000600e-01
9.586461879310546692e+02 9.166212000000000248e-01
9.587081989420091759e+02 8.917012500000000008e-01
9.587702099529637962e+02 8.585547000000000040e-01
9.588322209639184166e+02 8.096732500000000110e-01
9.588942319748730370e+02 7.472723500000000296e-01
9.589562429858276573e+02 7.002680500000000308e-01
9.590182539967822777e+02 6.940246500000000207e-01
9.590802650077368980e+02 7.171653000000000056e-01
9.591422760186915184e+02 7.346342500000000442e-01
9.592042870296460251e+02 7.336162999999999990e-01
9.592662980406006454e+02 7.292867499999999836e-01
9.593283090515551521e+02 7.479887499999999800e-01
9.593903200625097725e+02 7.849213500000000732e-01
9.594523310734643928e+02 8.184735499999999941e-01
9.595143420844190132e+02 8.429675999999999281e-01
9.595763530953736336e+02 8.706531499999999868e-01
9.596383641063282539e+02 8.939554999999999030e-01
9.597003751172828743e+02 8.987271000000000010e-01
9.597623861282374946e+02 8.778277999999999359e-01
9.598243971391920013e+02 8.425035000000000718e-01
9.598864081501466217e+02 8.163432499999999647e-01
9.599484191611011283e+02 8.210125999999999813e-01
9.600104301720557487e+02 8.549651499999999515e-01
9.600724411830103691e+02 8.967608499999999427e-01
9.601344521939649894e+02 9.262291999999999748e-01
9.601964632049196098e+02 9.445953000000000266e-01
9.602584742158742301e+02 9.547251999999999406e-01
9.603204852268288505e+02 9.483133000000000257e-01
9.603824962377834709e+02 9.128202499999999997e-01
9.604445072487379775e+02 8.484105499999999855e-01
9.605065182596925979e+02 7.764500000000000846e-01
9.605685292706471046e+02 7.396935499999999220e-01
9.606305402816017249e+02 7.564513999999999960e-01
9.606925512925563453e+02 8.056497000000000241e-01
9.607545623035109656e+02 8.559119499999999769e-01
9.608165733144655860e+02 8.863232500000000069e-01
9.608785843254202064e+02 8.937606000000000162e-01
9.609405953363748267e+02 8.907680000000000042e-01
9.610026063473293334e+02 8.809966499999999368e-01
9.610646173582839538e+02 8.787283500000000469e-01
9.611266283692385741e+02 9.000721000000000416e-01
9.611886393801930808e+02 9.351265500000000008e-01
9.612506503911477012e+02 9.627357000000000831e-01
9.613126614021023215e+02 9.708069000000000282e-01
9.613746724130569419e+02 9.534410500000000122e-01
9.614366834240115622e+02 9.137713000000000640e-01
9.614986944349661826e+02 8.659141999999999673e-01
9.615607054459208030e+02 8.381270499999999846e-01
9.616227164568753096e+02 8.512634000000000034e-01
9.616847274678299300e+02 8.882042500000000285e-01
9.617467384787845504e+02 9.123404499999999695e-01
9.618087494897390570e+02 9.065479499999999913e-01
9.618707605006936774e+02 8.874462499999999920e-01
9.619327715116482977e+02 8.731073999999999780e-01
9.619947825226029181e+02 8.537251500000000437e-01
9.620567935335575385e+02 8.213912000000000990e-01
9.621188045445121588e+02 7.859713500000000685e-01
9.621808155554667792e+02 7.677205999999999753e-01
9.622428265664212859e+02 7.787196000000000673e-01
9.623048375773759062e+02 8.092573499999999864e-01
9.623668485883305266e+02 8.434711000000000292e-01
9.624288595992850333e+02 8.709309000000000633e-01
9.624908706102396536e+02 8.729907500000000375e-01
9.625528816211942740e+02 8.484673999999999827e-01
9.626148926321488943e+02 8.168873999999999302e-01
9.626769036431035147e+02 8.064154500000000336e-01
9.627389146540581351e+02 8.325211000000000139e-01
9.628009256650127554e+02 8.745327999999999991e-01
9.628629366759672621e+02 9.061032499999999157e-01
9.629249476869218825e+02 9.255413500000000404e-01
9.629869586978765028e+02 9.414465499999999931e-01
9.630489697088310095e+02 9.573110999999999704e-01
9.631109807197856298e+02 9.715369499999999547e-01
9.631729917307402502e+02 9.813030000000000364e-01
9.632350027416948706e+02 9.857201500000000172e-01
9.632970137526494909e+02 9.861304499999999917e-01
9.633590247636041113e+02 9.834697500000000314e-01
9.634210357745587316e+02 9.773170500000000205e-01
9.634830467855132383e+02 9.619063500000000211e-01
9.635450577964678587e+02 9.271191000000000848e-01
9.636070688074223654e+02 8.659704999999999764e-01
9.636690798183769857e+02 7.913879000000000330e-01
9.637310908293316061e+02 7.323202500000000059e-01
9.637931018402862264e+02 7.211461000000000121e-01
9.638551128512408468e+02 7.668074499999999460e-01
9.639171238621954672e+02 8.379843499999999334e-01
9.639791348731500875e+02 8.880995000000000417e-01
9.640411458841047079e+02 9.013516000000000306e-01
9.641031568950592145e+02 8.987637499999999724e-01
9.641651679060138349e+02 9.086289000000000726e-01
9.642271789169683416e+02 9.324660499999999352e-01
9.642891899279229619e+02 9.514009999999999412e-01
9.643512009388775823e+02 9.525090499999999683e-01
9.644132119498322027e+02 9.277898500000000270e-01
9.644752229607868230e+02 8.739874999999999172e-01
9.645372339717414434e+02 8.002336999999999367e-01
9.645992449826960637e+02 7.465068999999999733e-01
9.646612559936506841e+02 7.474008500000000055e-01
9.647232670046051908e+02 7.982957000000000525e-01
9.647852780155598111e+02 8.643464000000000702e-01
9.648472890265143178e+02 9.134056999999999871e-01
9.649093000374689382e+02 9.352795000000000414e-01
9.649713110484235585e+02 9.450727000000000988e-01
9.650333220593781789e+02 9.527103000000000099e-01
9.650953330703327993e+02 9.579162500000000247e-01
9.651573440812874196e+02 9.557256000000000640e-01
9.652193550922420400e+02 9.433620999999999812e-01
9.652813661031966603e+02 9.265372499999999789e-01
9.653433771141511670e+02 9.171500000000000208e-01
9.654053881251057874e+02 9.198117500000000391e-01
9.654673991360602940e+02 9.266329500000000108e-01
9.655294101470149144e+02 9.328011000000000497e-01
9.655914211579695348e+02 9.381204000000000764e-01
9.656534321689241551e+02 9.384912999999999172e-01
9.657154431798787755e+02 9.334624999999999728e-01
9.657774541908333958e+02 9.311291500000000720e-01
9.658394652017880162e+02 9.360572000000000337e-01
9.659014762127425229e+02 9.420645000000000824e-01
9.659634872236971432e+02 9.355233000000000576e-01
9.660254982346517636e+02 9.142997999999999958e-01
9.660875092456062703e+02 8.814005000000000312e-01
9.661495202565608906e+02 8.436777500000000041e-01
9.662115312675155110e+02 8.098050500000000262e-01
9.662735422784701314e+02 7.922675999999999608e-01
9.663355532894247517e+02 7.998810000000000642e-01
9.663975643003793721e+02 8.278266499999999972e-01
9.664595753113339924e+02 8.553408000000000122e-01
9.665215863222884991e+02 8.796976999999999158e-01
9.665835973332431195e+02 9.050040999999999780e-01
9.666456083441977398e+02 9.253239500000000062e-01
9.667076193551522465e+02 9.339517999999999986e-01
9.667696303661068669e+02 9.378296999999999883e-01
9.668316413770614872e+02 9.429585499999999509e-01
9.668936523880161076e+02 9.432014499999999968e-01
9.669556633989707279e+02 9.250408500000000256e-01
9.670176744099253483e+02 8.880552500000000737e-01
9.670796854208799687e+02 8.537952500000000056e-01
9.671416964318344753e+02 8.547643999999999798e-01
9.672037074427890957e+02 8.946180500000000535e-01
9.672657184537437161e+02 9.440908500000000370e-01
9.673277294646982227e+02 9.778955999999999760e-01
9.673897404756528431e+02 9.927903499999999326e-01
9.674517514866074634e+02 9.956772000000000400e-01
9.675137624975620838e+02 9.953819500000000708e-01
9.675757735085167042e+02 9.949476499999999612e-01
9.676377845194713245e+02 9.946770499999999515e-01
9.676997955304259449e+02 9.946155000000000967e-01
9.677618065413804516e+02 9.946787500000000559e-01
9.678238175523350719e+02 9.925047499999999356e-01
9.678858285632896923e+02 9.815097999999999878e-01
9.679478395742441990e+02 9.528844499999999940e-01
9.680098505851988193e+02 9.073797999999999586e-01
9.680718615961534397e+02 8.623899500000000717e-01
9.681338726071080600e+02 8.475113499999999966e-01
9.681958836180626804e+02 8.713746499999999173e-01
9.682578946290173008e+02 9.135687000000000113e-01
9.683199056399719211e+02 9.510155499999999318e-01
9.683819166509264278e+02 9.747825999999999436e-01
9.684439276618810482e+02 9.840544500000000250e-01
9.685059386728355548e+02 9.855522999999999367e-01
9.685679496837901752e+02 9.830973499999999810e-01
9.686299606947447955e+02 9.793507000000000184e-01
9.686919717056994159e+02 9.778736500000000387e-01
9.687539827166540363e+02 9.800858999999999543e-01
9.688159937276086566e+02 9.829179000000000110e-01
9.688780047385632770e+02 9.835463499999999026e-01
9.689400157495178973e+02 9.832236500000000046e-01
9.690020267604724040e+02 9.827590000000000492e-01
9.690640377714270244e+02 9.801400499999999294e-01
9.691260487823815311e+02 9.732268500000000877e-01
9.691880597933361514e+02 9.627196500000000379e-01
9.692500708042907718e+02 9.563623500000000277e-01
9.693120818152453921e+02 9.606057999999999542e-01
9.693740928262000125e+02 9.707495000000000429e-01
9.694361038371546329e+02 9.780865499999999990e-01
9.694981148481092532e+02 9.808719000000000188e-01
9.695601258590638736e+02 9.824862500000000054e-01
9.696221368700183803e+02 9.858142999999999212e-01
9.696841478809730006e+02 9.886430999999999969e-01
9.697461588919275073e+02 9.869217999999999602e-01
9.698081699028821276e+02 9.803387500000000365e-01
9.698701809138367480e+02 9.720728999999999065e-01
9.699321919247913684e+02 9.650585000000000413e-01
9.699942029357459887e+02 9.555561000000000194e-01
9.700562139467006091e+02 9.362901000000000140e-01
9.701182249576552294e+02 9.092408499999999894e-01
9.701802359686098498e+02 8.891138499999999834e-01
9.702422469795643565e+02 8.949424999999999741e-01
9.703042579905189768e+02 9.265565499999999233e-01
9.703662690014734835e+02 9.620079500000000561e-01
9.704282800124281039e+02 9.842157499999999448e-01
9.704902910233827242e+02 9.922598499999999433e-01
9.705523020343373446e+02 9.916146500000000419e-01
9.706143130452919650e+02 9.907419500000000934e-01
9.706763240562465853e+02 9.915027000000000701e-01
9.707383350672012057e+02 9.909255999999999620e-01
9.708003460781557123e+02 9.842154499999999917e-01
9.708623570891103327e+02 9.714975999999999612e-01
9.709243681000649531e+02 9.583476499999999954e-01
9.709863791110194597e+02 9.551872999999999614e-01
9.710483901219740801e+02 9.648925500000000710e-01
9.711104011329287005e+02 9.788282500000000663e-01
9.711724121438833208e+02 9.880700000000000038e-01
9.712344231548379412e+02 9.916741000000000028e-01
9.712964341657925615e+02 9.913132499999999236e-01
9.713584451767471819e+02 9.868303999999999965e-01
9.714204561877016886e+02 9.704645499999999814e-01
9.714824671986563089e+02 9.393654000000000170e-01
9.715444782096109293e+02 9.014147000000000132e-01
9.716064892205654360e+02 8.840280000000000360e-01
9.716685002315200563e+02 9.033625499999999864e-01
9.717305112424746767e+02 9.421924500000000702e-01
9.717925222534292971e+02 9.736963999999999064e-01
9.718545332643839174e+02 9.905831000000000497e-01
9.719165442753385378e+02 9.949715000000000087e-01
9.719785552862931581e+02 9.947947999999999791e-01
9.720405662972476648e+02 9.939162999999999748e-01
9.721025773082022852e+02 9.923599999999999088e-01
9.721645883191569055e+02 9.877055000000000140e-01
9.722265993301114122e+02 9.747637999999999581e-01
9.722886103410660326e+02 9.520962499999999773e-01
9.723506213520206529e+02 9.241712499999999997e-01
9.724126323629752733e+02 9.053645500000000457e-01
9.724746433739298936e+02 9.030946499999999988e-01
9.725366543848845140e+02 9.167507500000000586e-01
9.725986653958391344e+02 9.400528999999999691e-01
9.726606764067936410e+02 9.620379999999999487e-01
9.727226874177482614e+02 9.735209499999999405e-01
9.727846984287028818e+02 9.778724500000000042e-01
9.728467094396573884e+02 9.787725499999999634e-01
9.729087204506120088e+02 9.790645000000000042e-01
9.729707314615666292e+02 9.762854499999999991e-01
9.730327424725212495e+02 9.686054500000000900e-01
9.730947534834758699e+02 9.587266999999999317e-01
9.731567644944304902e+02 9.561046500000000004e-01
9.732187755053851106e+02 9.648417000000000243e-01
9.732807865163396173e+02 9.773922999999999917e-01
9.733427975272942376e+02 9.816070000000000073e-01
9.734048085382487443e+02 9.715376500000000304e-01
9.734668195492033647e+02 9.437461000000000322e-01
9.735288305601579850e+02 9.055146499999999765e-01
9.735908415711126054e+02 8.702908499999999492e-01
9.736528525820672257e+02 8.465325500000000503e-01
9.737148635930218461e+02 8.395308999999999688e-01
9.737768746039764665e+02 8.556426500000000601e-01
9.738388856149310868e+02 8.921477499999999061e-01
9.739008966258855935e+02 9.329461000000000004e-01
9.739629076368402139e+02 9.631582000000000754e-01
9.740249186477947205e+02 9.811887999999999721e-01
9.740869296587493409e+02 9.881965999999999806e-01
9.741489406697039612e+02 9.840942000000000300e-01
9.742109516806585816e+02 9.680439499999999864e-01
9.742729626916132020e+02 9.350867999999999958e-01
9.743349737025678223e+02 8.912429500000000893e-01
9.743969847135224427e+02 8.628137000000000167e-01
9.744589957244770630e+02 8.728807499999999830e-01
9.745210067354315697e+02 9.124312500000000270e-01
9.745830177463861901e+02 9.525535000000000529e-01
9.746450287573406968e+02 9.768790000000000529e-01
9.747070397682953171e+02 9.867458000000000062e-01
9.747690507792499375e+02 9.816656000000000271e-01
9.748310617902045578e+02 9.632947000000000592e-01
9.748930728011591782e+02 9.293298500000000129e-01
9.749550838121137986e+02 8.920392999999999795e-01
9.750170948230684189e+02 8.789811000000000707e-01
9.750791058340230393e+02 9.029183000000000625e-01
9.751411168449775460e+02 9.437105999999999550e-01
9.752031278559321663e+02 9.706460500000000380e-01
9.752651388668866730e+02 9.739208999999999783e-01
9.753271498778412933e+02 9.557767499999999528e-01
9.753891608887959137e+02 9.269173500000000843e-01
9.754511718997505341e+02 9.107178000000000218e-01
9.755131829107051544e+02 9.184594500000000661e-01
9.755751939216597748e+02 9.347461999999999716e-01
9.756372049326143951e+02 9.390600000000000058e-01
9.756992159435689018e+02 9.204676499999999706e-01
9.757612269545235222e+02 8.887065499999999840e-01
9.758232379654781425e+02 8.680510999999999644e-01
9.758852489764326492e+02 8.806226999999999805e-01
9.759472599873872696e+02 9.177042499999999992e-01
9.760092709983418899e+02 9.539708000000000077e-01
9.760712820092965103e+02 9.730783499999999808e-01
9.761332930202511307e+02 9.711789499999999853e-01
9.761953040312057510e+02 9.490289000000000641e-01
9.762573150421603714e+02 9.153989000000000154e-01
9.763193260531148781e+02 8.876134499999999150e-01
9.763813370640694984e+02 8.829679999999999751e-01
9.764433480750241188e+02 9.025365499999999930e-01
9.765053590859786254e+02 9.265981500000000093e-01
9.765673700969332458e+02 9.408331999999999251e-01
9.766293811078878662e+02 9.500434500000000115e-01
9.766913921188424865e+02 9.626991000000000298e-01
9.767534031297971069e+02 9.753765500000000088e-01
9.768154141407517272e+02 9.814226000000000338e-01
9.768774251517063476e+02 9.802691000000000043e-01
9.769394361626608543e+02 9.794172500000000170e-01
9.770014471736154746e+02 9.829112499999999031e-01
9.770634581845700950e+02 9.894819999999999727e-01
9.771254691955246017e+02 9.944753499999999802e-01
9.771874802064792220e+02 9.950864999999999849e-01
9.772494912174338424e+02 9.910570499999999949e-01
9.773115022283884628e+02 9.811381000000000130e-01
9.773735132393430831e+02 9.672563000000000688e-01
9.774355242502977035e+02 9.568311499999999636e-01
9.774975352612523238e+02 9.564907999999999744e-01
9.775595462722068305e+02 9.640914499999999610e-01
9.776215572831614509e+02 9.693434499999999954e-01
9.776835682941160712e+02 9.679864499999999428e-01
9.777455793050705779e+02 9.648242499999999389e-01
9.778075903160251983e+02 9.641882999999999981e-01
9.778696013269798186e+02 9.617750999999999939e-01
9.779316123379344390e+02 9.548836999999998909e-01
9.779936233488890593e+02 9.509574999999999001e-01
9.780556343598436797e+02 9.540174500000000446e-01
9.781176453707983001e+02 9.560048000000000989e-01
9.781796563817528067e+02 9.420578499999999744e-01
9.782416673927074271e+02 9.147965000000000124e-01
9.783036784036619338e+02 8.991955999999999838e-01
9.783656894146165541e+02 9.129275000000000029e-01
9.784277004255711745e+02 9.456910000000000593e-01
9.784897114365257949e+02 9.739640999999999993e-01
9.785517224474804152e+02 9.868310499999999319e-01
9.786137334584350356e+02 9.882547500000000706e-01
9.786757444693896559e+02 9.812547999999999826e-01
9.787377554803442763e+02 9.729695499999999608e-01
9.787997664912987830e+02 9.696453499999999615e-01
9.788617775022534033e+02 9.736595999999999584e-01
9.789237885132079100e+02 9.780040500000000137e-01
9.789857995241625304e+02 9.756080000000000307e-01
9.790478105351171507e+02 9.622775999999999552e-01
9.791098215460717711e+02 9.431667999999999719e-01
9.791718325570263914e+02 9.287193499999999435e-01
9.792338435679810118e+02 9.253878500000000118e-01
9.792958545789356322e+02 9.214971499999999871e-01
9.793578655898902525e+02 9.111321500000000295e-01
9.794198766008447592e+02 9.088085999999999665e-01
9.794818876117993796e+02 9.263875999999999777e-01
9.795438986227538862e+02 9.525869000000000142e-01
9.796059096337085066e+02 9.735898499999999789e-01
9.796679206446631270e+02 9.859531500000000559e-01
9.797299316556177473e+02 9.923414499999999583e-01
9.797919426665723677e+02 9.917031499999999777e-01
9.798539536775269880e+02 9.852457999999999494e-01
9.799159646884816084e+02 9.726779500000000134e-01
9.799779756994362288e+02 9.562283499999999492e-01
9.800399867103907354e+02 9.434003499999999987e-01
9.801019977213453558e+02 9.336387999999999909e-01
9.801640087322998625e+02 9.222964000000000162e-01
9.802260197432544828e+02 9.151293999999999818e-01
9.802880307542091032e+02 9.207756000000000274e-01
9.803500417651637235e+02 9.363891500000000034e-01
9.804120527761183439e+02 9.533665000000000056e-01
9.804740637870729643e+02 9.690619499999999498e-01
9.805360747980275846e+02 9.820590000000000153e-01
9.805980858089820913e+02 9.892211499999999935e-01
9.806600968199367117e+02 9.925787500000000652e-01
9.807221078308913320e+02 9.940890499999999186e-01
9.807841188418458387e+02 9.936697000000001001e-01
9.808461298528004590e+02 9.922950500000000673e-01
9.809081408637550794e+02 9.913572999999999968e-01
9.809701518747096998e+02 9.918509500000000090e-01
9.810321628856643201e+02 9.930943500000000146e-01
9.810941738966189405e+02 9.939260500000000054e-01
9.811561849075735608e+02 9.929017499999999163e-01
9.812181959185280675e+02 9.896784000000000692e-01
9.812802069294826879e+02 9.840888500000000150e-01
9.813422179404373082e+02 9.784668499999999991e-01
9.814042289513918149e+02 9.763806500000000721e-01
9.814662399623464353e+02 9.789926499999999088e-01
9.815282509733010556e+02 9.826212500000000016e-01
9.815902619842556760e+02 9.828499499999999722e-01
9.816522729952102964e+02 9.804173999999999944e-01
9.817142840061649167e+02 9.783473999999999782e-01
9.817762950171195371e+02 9.776591000000000031e-01
9.818383060280740438e+02 9.796204500000000870e-01
9.819003170390286641e+02 9.846273500000000123e-01
9.819623280499832845e+02 9.906635999999999775e-01
9.820243390609377911e+02 9.943568000000000406e-01
9.820863500718924115e+02 9.943222000000000449e-01
9.821483610828470319e+02 9.911396500000000387e-01
9.822103720938016522e+02 9.868880499999999056e-01
9.822723831047562726e+02 9.846644499999999134e-01
9.823343941157108929e+02 9.843472500000000069e-01
9.823964051266655133e+02 9.811531500000000294e-01
9.824584161376200200e+02 9.711986000000000230e-01
9.825204271485746403e+02 9.550494499999999665e-01
9.825824381595292607e+02 9.398204500000000294e-01
9.826444491704837674e+02 9.358381000000000061e-01
9.827064601814383877e+02 9.476297499999999374e-01
9.827684711923930081e+02 9.670828999999999676e-01
9.828304822033476285e+02 9.839789000000001007e-01
9.828924932143022488e+02 9.933286500000000352e-01
9.829545042252568692e+02 9.966412000000000049e-01
9.830165152362114895e+02 9.948865000000000069e-01
9.830785262471659962e+02 9.897764000000000006e-01
9.831405372581206166e+02 9.814245500000000622e-01
9.832025482690751232e+02 9.728375499999999398e-01
9.832645592800297436e+02 9.699903500000000012e-01
9.833265702909843640e+02 9.757753500000000413e-01
9.833885813019389843e+02 9.854804999999999815e-01
9.834505923128936047e+02 9.926656999999999842e-01
9.835126033238482250e+02 9.949374500000000010e-01
9.835746143348028454e+02 9.944670500000000191e-01
9.836366253457574658e+02 9.934175499999999825e-01
9.836986363567119724e+02 9.939373000000000236e-01
9.837606473676665928e+02 9.953530999999999906e-01
9.838226583786210995e+02 9.962609499999999230e-01
9.838846693895757198e+02 9.962475500000000928e-01
9.839466804005303402e+02 9.955785999999999802e-01
9.840086914114849606e+02 9.946905999999999803e-01
9.840707024224395809e+02 9.937440499999999899e-01
9.841327134333942013e+02 9.925448000000000048e-01
9.841947244443488216e+02 9.889536500000000174e-01
9.842567354553034420e+02 9.828688999999999343e-01
9.843187464662579487e+02 9.772430999999999202e-01
9.843807574772125690e+02 9.754965500000000178e-01
9.844427684881670757e+02 9.777027000000000356e-01
9.845047794991216961e+02 9.821296000000000470e-01
9.845667905100763164e+02 9.866395500000000318e-01
9.846288015210309368e+02 9.898939499999999114e-01
9.846908125319855571e+02 9.901088000000000111e-01
9.847528235429401775e+02 9.876287500000000552e-01
9.848148345538947979e+02 9.816999500000000989e-01
9.848768455648494182e+02 9.733810000000000517e-01
