index,slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side,mask,ID,ID_Fink,ID_bino,ID_3DHST,id,zspec,z_Lya,z_fink,z_bouw,photoz,flux_Lya,EW_Lya,FWHM_kms_Lya,Hmag,Jmag,lmass,Reference
370,29,104,z5_GND_40117,189.17752099999998,62.184551,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7538.758384965678,10061.429417069085,A,2020A_2,z5_GND_40117,,,,,,,5.23,5.3,,,,,25.9,,,
371,31,106,z5_GND_39523,189.186615,62.187,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7558.936201376347,10081.598076762735,A,2020A_2,z5_GND_39523,,,,,,,5.17,5.36,,,,,26.36,,,
372,35,113,z5_GND_34594,189.20298799999998,62.204651,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7689.594750848792,10212.198255888708,A,2020A_2,z5_GND_34594,,,,,,,5.49,5.24,,,,,24.39,,,
373,9,65,z5_GNW_3433,189.20549,62.126289,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7132.3448852606725,9655.19609578981,A,2020A_2,z5_GNW_3433,,,,,,,5.19,5.18,,,,,25.97,,,
374,44,197,z8_GND_35384,189.23199499999998,62.202343000000006,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7682.4542297035305,10205.06053346997,A,2020A_2,z8_GND_35384,,,,,,,7.6,7.49,,,,,26.59,,,
375,28,103,z5_GND_39309,189.238617,62.187653000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7580.1859584934255,10102.837695128028,A,2020A_2,z5_GND_39309,,,,,,,5.02,5.18,,,,,25.9,,,
376,34,109,z5_GND_34379,189.249405,62.205284,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7709.171027833117,10231.765324130942,A,2020A_2,z5_GND_34379,,,,,,,5.43,5.49,,,,,24.0,,,
379,26,101,z5_GND_39799,189.29985,62.185832999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7588.870226433304,10111.518163617613,A,2020A_2,z5_GND_39799,,,,,,,5.07,5.24,,,,,26.35,,,
380,17,44,z6_GND_44831,189.17514,62.282261,0,0,0.001000000047497451,3.0,2000,TARGET,7590.527599600774,10113.176195427128,B,2020A_2,z6_GND_44831,,,,,,,6.22,6.32,,,,,25.95,,,
381,40,179,z7_GND_40057,189.339462,62.18478,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7596.579100182432,10119.224155375245,A,2020A_2,z7_GND_40057,,,,,,,7.28,6.92,,,,,26.33,,,
382,22,50,z7_GNW_23360,189.358093,62.30246700000001,0,0,0.001000000047497451,3.0,2000,TARGET,7380.701412970097,9903.442389292772,B,2020A_2,z7_GNW_23360,,,,,,,6.64,6.61,,,,,26.28,,,
383,4,7,Jung18_z7_GND_10402,189.179276,62.275893999999994,0,0,0.001000000047497451,1.0,2000,TARGET,7634.036450550366,10156.665533108611,B,2020A_2,Jung18_z7_GND_10402,z7_GND_10402,,,,,6.697,7.0,,,,,,,,,Jung18
384,3,5,Hu10_z6_6,189.324554,62.29973199999999,0,0,0.001000000047497451,1.0,2000,TARGET,7411.118001992598,9933.845030842964,B,2020A_2,Hu10_z6_6,z5_GNW_23799,,,,,5.662999999999999,5.440000057220459,,,,,,,,,Hu10
385,15,37,z7_GNW_23360,189.358093,62.30246700000001,0,0,0.001000000047497451,3.0,2000,TARGET,7380.701412970097,9903.442389292772,B,2020A_2,z7_GNW_23360,,,,,,,6.64,6.61,,,,,26.63,,,
387,14,36,z7_GNW_24671,189.36171000000002,62.294373,0,0,0.001000000047497451,3.0,2000,TARGET,7437.193539687793,9959.909470577568,B,2020A_2,z7_GNW_24671,,,,,,,6.93,6.69,,,,,25.87,,,
388,5,11,z6_GNW_23437,189.388,62.30116700000001,0,0,0.001000000047497451,3.0,2000,TARGET,7380.662534987764,9903.40414347949,B,2020A_2,z6_GNW_23437,,,,,,,5.99,6.17,,,,,25.89,,,
389,7,13,z6_GNW_23350,189.414474,62.333523,0,0,0.001000000047497451,3.0,2000,TARGET,7142.014292596527,9664.862607319728,B,2020A_2,z6_GNW_23350,,,,,,,5.62,6.17,,,,,26.76,,,
390,13,35,z7_GNW_28182,189.510132,62.274639,0,0,0.001000000047497451,3.0,2000,TARGET,7536.735795157695,10059.413097819688,B,2020A_2,z7_GNW_28182,,,,,,,6.77,6.77,,,,,26.64,,,
391,1,14,z6_GNW_7317,189.069244,62.150181,0,0,0.001000000047497451,3.0,2000,TARGET,7264.475200266704,9787.27176833881,A,2020A_2,z6_GNW_7317,,,,,,,6.5,6.46,,,,,26.66,,,
392,3,16,z6_GNW_14511,189.100571,62.195335,0,0,0.001000000047497451,3.0,2000,TARGET,7594.492322109701,10117.14107196131,A,2020A_2,z6_GNW_14511,,,,,,,5.74,5.69,,,,,26.12,,,
393,7,30,z6_GND_32408,189.139297,62.211318999999996,0,0,0.001000000047497451,3.0,2000,TARGET,7718.535148591183,10241.12738420773,A,2020A_2,z6_GND_32408,,,,,,,6.0,5.76,,,,,26.65,,,
394,2,15,z5_GNW_12024,189.14296000000002,62.179790000000004,0,0,0.001000000047497451,3.0,2000,TARGET,7494.862338601135,10017.553776906716,A,2020A_2,z5_GNW_12024,,,,,,,5.62,5.62,,,,,25.52,,,
395,6,29,z6_GND_36553,189.15638700000002,62.197773,0,0,0.001000000047497451,3.0,2000,TARGET,7626.775636410124,10149.408096736584,A,2020A_2,z6_GND_36553,,,,,,,5.72,5.69,,,,,25.52,,,
396,4,27,z6_GNW_11543,189.15743999999998,62.176497999999995,0,0,0.001000000047497451,3.0,2000,TARGET,7475.501130486282,9998.200754185042,A,2020A_2,z6_GNW_11543,,,,,,,5.7,5.82,,,,,25.78,,,
398,25,100,z5_GND_3651,189.303589,62.177364000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7530.102556010774,10052.776699751848,A,2020A_2,z5_GND_3651,,,,,,,5.46,5.62,,,,,26.33,,,
399,6,12,z5_GNW_22336,189.341263,62.30919599999999,0,0,0.001000000047497451,3.0,2000,TARGET,7338.216884935432,9860.97650473422,B,2020A_2,z5_GNW_22336,,,,,,,5.55,5.56,,,,,26.74,,,
400,98,274,3DHST_Q_27600,189.07786299999998,62.27853100000001,0,0,0.001000000047497451,,2000,TARGET,7658.843062280664,10181.465100280135,B,2020A_2,,,,,3DHST_Q_27600,,,,,1.253,,,,,,10.71,
401,41,180,z7_GND_38200,189.359146,62.192122999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7656.576483585042,10179.195216831566,A,2020A_2,z7_GND_38200,,,,,,,7.55,6.77,,,,,26.24,,,
402,8,53,z5_GND_36668,189.376678,62.197426,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7701.402253078143,10224.001450641892,A,2020A_2,z5_GND_36668,,,,,,,5.42,5.36,,,,,26.46,,,
403,69,234,3DHST_Q_10145,189.352801,62.192151,0,0,0.001000000047497451,,2000,TARGET,7654.209178836858,10176.828822882746,A,2020A_2,,,,,3DHST_Q_10145,,,,,1.128,,,,,,10.35,
404,11,25,z6_GND_10131,189.169647,62.277069,0,0,0.001000000047497451,3.0,2000,TARGET,7629.604803354412,10152.2361315889,B,2020A_2,z6_GND_10131,,,,,,,5.7,5.76,,,,,26.93,,,
405,45,119,z5_GND_15601,189.296097,62.259696999999996,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7705.469652985121,10228.065573640359,B,2020A_2,z5_GND_15601,,,,,,,5.09,5.24,,,,,26.23,,,
406,12,26,z6_GND_43125,189.189148,62.300658999999996,0,0,0.001000000047497451,3.0,2000,TARGET,7454.276441368736,9976.985409872124,B,2020A_2,z6_GND_43125,,,,,,,5.67,5.56,,,,,26.82,,,
407,16,43,z7_GND_11401,189.1866,62.270905000000006,0,0,0.001000000047497451,3.0,2000,TARGET,7666.501085690365,10189.115506626027,B,2020A_2,z7_GND_11401,,,,,,,6.69,6.77,,,,,26.26,,,
408,48,206,3DHST_Q_12173,189.022674,62.201896,0,0,0.001000000047497451,,2000,TARGET,7623.72647164649,10146.366316817735,A,2020A_2,,,,,3DHST_Q_12173,,,,,1.4169999999999998,,,,,,10.02,
409,95,271,3DHST_Q_26422,189.55161,62.271283999999994,0,0,0.001000000047497451,,2000,TARGET,7551.24356179697,10073.91700883408,B,2020A_2,,,,,3DHST_Q_26422,,,,,1.1,,,,,,10.48,
410,18,45,z7_GND_43678,189.235199,62.295593000000004,0,0,0.001000000047497451,3.0,2000,TARGET,7472.345907967903,9995.045917283644,B,2020A_2,z7_GND_43678,,,,,,,6.72,6.54,,,,,26.52,,,
411,9,23,z6_GND_8934,189.254196,62.282973999999996,0,0,0.001000000047497451,3.0,2000,TARGET,7554.9398574893885,10077.602873572538,B,2020A_2,z6_GND_8934,,,,,,,5.94,5.96,,,,,26.3,,,
412,84,208,3DHST_Q_24238,189.526264,62.260638,0,0,0.001000000047497451,,2000,TARGET,7632.956087283365,10155.591708854148,B,2020A_2,,,,,3DHST_Q_24238,,,,,1.286,,,,,,10.34,
413,1,1,f_0,189.453601,62.36984399999999,0,0,0.001000000047497451,,2000,,6871.228510066275,9394.198332631984,B,2020A_2,,,,,,,,,,,,,,,,,
414,86,210,3DHST_Q_32507,189.418069,62.305949,0,0,0.001000000047497451,,2000,TARGET,7337.660822874604,9860.422370957804,B,2020A_2,,,,,3DHST_Q_32507,,,,,1.348,,,,,,10.15,
415,2,2,f_1,189.462416,62.363585,0,0,0.001000000047497451,,2000,,6913.5365113586695,9436.487893447757,B,2020A_2,,,,,,,,,,,,,,,,,
416,8,22,z6_GND_11494,189.28866599999998,62.271809,0,0,0.001000000047497451,3.0,2000,TARGET,7621.9593902802735,10144.59245071139,B,2020A_2,z6_GND_11494,,,,,,,5.89,5.96,,,,,26.18,,,
417,44,118,z5_GND_16018,189.29129,62.258629000000006,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7714.714663374322,10237.306455928594,B,2020A_2,z5_GND_16018,,,,,,,5.2,5.06,,,,,26.88,,,
418,74,187,z7_GND_10402,189.179276,62.275893999999994,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7634.036450550366,10156.665533108611,B,2020A_2,z7_GND_10402,,,,,,,7.0,6.84,,,,,25.94,,,
419,51,126,z5_GND_9333,189.27771,62.280643000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7563.023340488916,10085.682635584308,B,2020A_2,z5_GND_9333,,,,,,,5.51,5.43,,,,,26.32,,,
420,110,397,3DHST_10035,189.068634,62.1922,0,0,0.001000000047497451,132.0,2000,TARGET,7564.427901736812,10087.091458441082,A,2020A_2,3DHST_10035,,,,,,,,,0.8883,,,,,24.052144283381697,,
421,296,928,3DHST_5565,189.04446399999998,62.166924,0,0,0.001000000047497451,727.9999389648438,2000,TARGET,7378.4173016633695,9901.16460755312,A,2020A_2,3DHST_5565,,,,,,,,,0.8754,,,,,25.17886954006921,,
422,84,318,3DHST_10525,189.045929,62.194247999999995,0,0,0.001000000047497451,35.0,2000,TARGET,7573.957604012647,10096.618136517262,A,2020A_2,3DHST_10525,,,,,,,,,0.8707,,,,,23.574401763492713,,
423,119,417,3DHST_3403,189.016037,62.150734,0,0,0.001000000047497451,162.0,2000,TARGET,7256.557346185093,9779.360317797404,A,2020A_2,3DHST_3403,,,,,,,,,0.7756,,,,,24.1441900842178,,
424,313,966,3DHST_8387,189.014236,62.184238,0,0,0.001000000047497451,773.9999389648438,2000,TARGET,7495.813374153887,10018.510430723658,A,2020A_2,3DHST_8387,,,,,,,,,0.8952,,,,,25.24734911574492,,
425,96,350,3DHST_6237,189.003342,62.172073,0,0,0.001000000047497451,75.0,2000,TARGET,7406.661813900628,9929.399074252386,A,2020A_2,3DHST_6237,,,,,,,,,0.7776,,,,,23.842807612018753,,
426,172,579,3DHST_9212,188.99881000000002,62.188258999999995,0,0,0.001000000047497451,350.9998779296875,2000,TARGET,7521.561590174107,10044.248248134256,A,2020A_2,3DHST_9212,,,,,,,,,0.8799,,,,,24.61014245507041,,
427,241,609,3DHST_25220,189.54075600000002,62.265476,0,0,0.001000000047497451,384.0,2000,TARGET,7595.133900913315,10117.787192802409,B,2020A_2,3DHST_25220,,,,,,,,,0.9087,,,,,24.670792976346487,,
428,174,430,3DHST_24319,189.53125,62.261306999999995,0,0,0.001000000047497451,177.9998779296875,2000,TARGET,7627.045728211961,10149.684278080971,B,2020A_2,3DHST_24319,,,,,,,,,0.8663,,,,,24.180683370894645,,
429,302,785,3DHST_25423,189.501495,62.26657900000001,0,0,0.001000000047497451,571.9999389648438,2000,TARGET,7596.354964524751,10119.00536159353,B,2020A_2,3DHST_25423,,,,,,,,,0.9183,,,,,24.95992509230994,,
430,195,485,3DHST_31305,189.50198400000002,62.297665,0,0,0.001000000047497451,242.9998779296875,2000,TARGET,7374.275914302178,9897.02477758688,B,2020A_2,3DHST_31305,,,,,,,,,0.8855,,,,,24.37926969342421,,
431,299,937,3DHST_8124,189.07113600000002,62.182938,0,0,0.001000000047497451,737.9999389648438,2000,TARGET,7498.8873670275125,10021.579868426536,A,2020A_2,3DHST_8124,,,,,,,,,0.809,,,,,25.19370534938847,,
432,151,377,3DHST_29369,189.491379,62.286922,0,0,0.001000000047497451,107.0,2000,TARGET,7453.623463513967,9976.336596166297,B,2020A_2,3DHST_29369,,,,,,,,,0.8788,,,,,23.97651992345212,,
433,547,1493,3DHST_25449,189.47673,62.266762,0,0,0.001000000047497451,1343.0,2000,TARGET,7601.188829233043,10123.835799535269,B,2020A_2,3DHST_25449,,,,,,,,,0.8265,,,,,26.051312726799036,,
434,150,374,3DHST_27097,189.472748,62.274567000000005,0,0,0.001000000047497451,102.9998779296875,2000,TARGET,7546.525133575042,10069.196154322612,B,2020A_2,3DHST_27097,,,,,,,,,0.8613,,,,,23.94282806141686,,
435,179,444,3DHST_27494,189.468262,62.276951000000004,0,0,0.001000000047497451,192.9998779296875,2000,TARGET,7530.678454218789,10053.35629409712,B,2020A_2,3DHST_27494,,,,,,,,,0.8658,,,,,24.21527924471533,,
436,591,1599,3DHST_33565,189.469681,62.312824,0,0,0.001000000047497451,1450.9998779296875,2000,TARGET,7274.293147860295,9797.084774857807,B,2020A_2,3DHST_33565,,,,,,,,,0.8157,,,,,26.326402302040982,,
437,130,314,3DHST_27575,189.449219,62.277606999999996,0,0,0.001000000047497451,28.9998779296875,2000,TARGET,7531.044119842945,10053.720968211805,B,2020A_2,3DHST_27575,,,,,,,,,0.8441,,,,,23.495583141073947,,
438,70,177,z7_GNW_21903,189.29075600000002,62.3111,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7341.827048330077,9864.584771512178,B,2020A_2,z7_GNW_21903,,,,,,,7.12,6.92,,,,,26.48,,,
439,235,596,3DHST_33410,189.425705,62.311775,0,0,0.001000000047497451,371.0,2000,TARGET,7293.9113448856515,9816.692564276955,B,2020A_2,3DHST_33410,,,,,,,,,0.8247,,,,,24.640745926438075,,
440,166,414,3DHST_23848,189.401352,62.258873,0,0,0.001000000047497451,157.9998779296875,2000,TARGET,7677.952846672941,10200.562779460413,B,2020A_2,3DHST_23848,,,,,,,,,0.8182,,,,,24.128264524336142,,
441,317,832,3DHST_34015,189.40463300000002,62.316162,0,0,0.001000000047497451,624.9999389648438,2000,TARGET,7268.777497761912,9791.569236508023,B,2020A_2,3DHST_34015,,,,,,,,,0.7837,,,,,25.009958300684108,,
442,210,529,3DHST_28851,189.378159,62.284259999999996,0,0,0.001000000047497451,296.0,2000,TARGET,7504.094579629965,10026.781119468324,B,2020A_2,3DHST_28851,,,,,,,,,0.8926,,,,,24.488275948949102,,
443,373,995,3DHST_30680,189.327667,62.294093999999994,0,0,0.001000000047497451,803.0,2000,TARGET,7450.203335635158,9972.913010227963,B,2020A_2,3DHST_30680,,,,,,,,,0.8295,,,,,25.28315294357592,,
444,160,394,3DHST_26163,189.482742,62.270095999999995,0,0,0.001000000047497451,129.0,2000,TARGET,7575.880822409955,10098.539311565859,B,2020A_2,3DHST_26163,,,,,,,,,0.8591,,,,,24.047483201758556,,
445,136,463,3DHST_2466,189.07441699999998,62.143485999999996,0,0,0.001000000047497451,214.9998779296875,2000,TARGET,7217.881174854975,9740.698170488398,A,2020A_2,3DHST_2466,,,,,,,,,0.7914,,,,,24.278147653014283,,
446,79,300,3DHST_10413,189.111145,62.193996,0,0,0.001000000047497451,10.9998779296875,2000,TARGET,7587.6243733007705,10110.275740697438,A,2020A_2,3DHST_10413,,,,,,,,,0.7703,,,,,23.13473842890272,,
447,138,473,3DHST_239,189.11231999999998,62.109001,0,0,0.001000000047497451,227.0,2000,TARGET,6981.162802526642,9504.083331797816,A,2020A_2,3DHST_239,,,,,,,,,0.9061,,,,,24.319583437148037,,
448,200,653,3DHST_9373,189.422806,62.189186,0,0,0.001000000047497451,431.0,2000,TARGET,7662.870472339232,10185.488420838876,A,2020A_2,3DHST_9373,,,,,,,,,0.9299,,,,,24.74408727165368,,
449,153,525,3DHST_8858,189.405624,62.186565,0,0,0.001000000047497451,291.9998779296875,2000,TARGET,7636.722266400066,10159.351232608966,A,2020A_2,3DHST_8858,,,,,,,,,0.8369,,,,,24.483070192361044,,
450,232,747,3DHST_11378,189.398819,62.198639,0,0,0.001000000047497451,533.9999389648439,2000,TARGET,7719.371153093267,10241.96301185728,A,2020A_2,3DHST_11378,,,,,,,,,0.8446,,,,,24.905338610564066,,
451,113,403,3DHST_8572,189.387115,62.185081000000004,0,0,0.001000000047497451,140.0,2000,TARGET,7618.2431989798415,10140.87978974584,A,2020A_2,3DHST_8572,,,,,,,,,0.7959,,,,,24.082122897792306,,
452,406,1258,3DHST_10408,189.38176,62.19430500000001,0,0,0.001000000047497451,1092.0,2000,TARGET,7681.395084110258,10204.003348202099,A,2020A_2,3DHST_10408,,,,,,,,,0.8782,,,,,25.618496168244878,,
453,147,496,3DHST_9665,189.331223,62.190723,0,0,0.001000000047497451,254.9998779296875,2000,TARGET,7635.529913249435,10158.157465992968,A,2020A_2,3DHST_9665,,,,,,,,,0.8918,,,,,24.401313341337037,,
454,126,443,3DHST_7544,189.32023600000002,62.179478,0,0,0.001000000047497451,192.0,2000,TARGET,7551.438959581969,10074.103805791709,A,2020A_2,3DHST_7544,,,,,,,,,0.9101,,,,,24.207454747379717,,
455,225,735,3DHST_12085,189.319473,62.202141000000005,0,0,0.001000000047497451,521.0,2000,TARGET,7712.0505979970785,10234.643888562669,A,2020A_2,3DHST_12085,,,,,,,,,0.9109,,,,,24.894546013710585,,
456,80,301,3DHST_7009,189.307587,62.177124,0,0,0.001000000047497451,11.9998779296875,2000,TARGET,7529.901134266571,10052.575411037791,A,2020A_2,3DHST_7009,,,,,,,,,0.8106,,,,,23.141735259073574,,
457,237,758,3DHST_7302,189.292419,62.178139,0,0,0.001000000047497451,544.9998779296875,2000,TARGET,7531.4595507246895,10054.132990982343,A,2020A_2,3DHST_7302,,,,,,,,,0.8708,,,,,24.92168085559717,,
458,82,311,3DHST_12504,189.286957,62.204021,0,0,0.001000000047497451,25.9998779296875,2000,TARGET,7713.33592098664,10235.928355414526,A,2020A_2,3DHST_12504,,,,,,,,,0.7879,,,,,23.47724179291997,,
459,103,375,3DHST_10886,189.271698,62.196339,0,0,0.001000000047497451,103.9998779296875,2000,TARGET,7653.312452977353,10175.931560923464,A,2020A_2,3DHST_10886,,,,,,,,,0.8184,,,,,23.943812670171823,,
460,78,299,3DHST_9557,189.265121,62.18943,0,0,0.001000000047497451,10.0,2000,TARGET,7601.898155893258,10124.540141668644,A,2020A_2,3DHST_9557,,,,,,,,,0.9108,,,,,23.13393998602749,,
461,77,298,3DHST_5447,189.251968,62.167175,0,0,0.001000000047497451,8.9998779296875,2000,TARGET,7439.0728355466235,9961.787290964246,A,2020A_2,3DHST_5447,,,,,,,,,0.7902,,,,,23.02874828907361,,
462,209,677,3DHST_7361,189.248672,62.178627,0,0,0.001000000047497451,457.0,2000,TARGET,7519.395632425393,10042.074359696473,A,2020A_2,3DHST_7361,,,,,,,,,0.9256,,,,,24.799877581052872,,
463,146,493,3DHST_1383,189.22052,62.13103100000001,0,0,0.001000000047497451,251.0,2000,TARGET,7171.07880842038,9693.912644932036,A,2020A_2,3DHST_1383,,,,,,,,,0.8671,,,,,24.39364642925404,,
464,421,1293,3DHST_7920,189.222137,62.18191899999999,0,0,0.001000000047497451,1131.0,2000,TARGET,7533.95336239882,10056.625803479981,A,2020A_2,3DHST_7920,,,,,,,,,0.9206,,,,,25.665462618205357,,
465,177,600,3DHST_941,189.200592,62.123241,0,0,0.001000000047497451,375.0,2000,TARGET,7109.029703416374,9631.891340582524,A,2020A_2,3DHST_941,,,,,,,,,0.7939,,,,,24.646846023444773,,
466,98,354,3DHST_646,189.194733,62.11705,0,0,0.001000000047497451,78.9998779296875,2000,TARGET,7062.995030282682,9585.877212765308,A,2020A_2,3DHST_646,,,,,,,,,0.9026,,,,,23.85817419194176,,
467,162,557,3DHST_834,189.191071,62.121219999999994,0,0,0.001000000047497451,326.9998779296875,2000,TARGET,7091.577791109766,9614.447319470804,A,2020A_2,3DHST_834,,,,,,,,,0.9159999999999999,,,,,24.542965121856586,,
468,108,393,3DHST_11837,189.197983,62.200714000000005,0,0,0.001000000047497451,127.9998779296875,2000,TARGET,7660.031500153116,10182.648231691084,A,2020A_2,3DHST_11837,,,,,,,,,0.9183,,,,,24.047167154207372,,
469,253,801,3DHST_3352,189.17425500000002,62.150566000000005,0,0,0.001000000047497451,589.9999389648438,2000,TARGET,7295.636620651643,9818.415755159407,A,2020A_2,3DHST_3352,,,,,,,,,0.8659,,,,,24.98180438166439,,
470,269,849,3DHST_3569,189.161118,62.152126,0,0,0.001000000047497451,643.0,2000,TARGET,7302.845061201566,9825.621290555488,A,2020A_2,3DHST_3569,,,,,,,,,0.8443,,,,,25.04374527319986,,
471,120,420,3DHST_8921,189.163864,62.186890000000005,0,0,0.001000000047497451,165.9998779296875,2000,TARGET,7551.398040845866,10074.063782418341,A,2020A_2,3DHST_8921,,,,,,,,,0.8477,,,,,24.15410781661575,,
472,87,325,3DHST_11883,189.15202299999999,62.200817,0,0,0.001000000047497451,47.0,2000,TARGET,7647.227758001578,10169.851260228685,A,2020A_2,3DHST_11883,,,,,,,,,0.9084,,,,,23.64312310816857,,
473,197,497,3DHST_36149,189.285553,62.335037,0,0,0.001000000047497451,256.0,2000,TARGET,7173.308582565427,9696.141320641369,B,2020A_2,3DHST_36149,,,,,,,,,0.8104,,,,,24.4027530194304,,
474,123,303,3DHST_31301,189.261826,62.298607,0,0,0.001000000047497451,13.9998779296875,2000,TARGET,7441.04531582943,9963.758986112942,B,2020A_2,3DHST_31301,,,,,,,,,0.7789,,,,,23.188266063318533,,
475,343,910,3DHST_28925,189.43991100000002,62.284369999999996,0,0,0.001000000047497451,710.0,2000,TARGET,7485.357498102986,10008.054249232851,B,2020A_2,3DHST_28925,,,,,,,,,0.8383,,,,,25.15650620852873,,
476,249,637,3DHST_36421,189.23998999999998,62.33791,0,0,0.001000000047497451,415.0,2000,TARGET,7169.6632440519625,9692.498021520943,B,2020A_2,3DHST_36421,,,,,,,,,0.8415,,,,,24.720332132988826,,
477,71,178,z7_GNW_32502,189.28581200000002,62.354965,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7031.280417288617,9554.176377053178,B,2020A_2,z7_GNW_32502,,,,,,,7.39,7.08,,,,,26.02,,,
478,52,127,z5_GND_44604,189.263397,62.285717000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7532.0942533206035,10054.767375515796,B,2020A_2,z5_GND_44604,,,,,,,5.03,5.56,,,,,26.98,,,
479,47,122,z5_GND_11789,189.243515,62.270793999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7645.397680286932,10168.02051307972,B,2020A_2,z5_GND_11789,,,,,,,5.04,5.18,,,,,25.92,,,
480,37,70,z5_GNW_32117,189.257217,62.35356899999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7051.710690358965,9574.597780564249,B,2020A_2,z5_GNW_32117,,,,,,,5.18,5.36,,,,,25.91,,,
481,48,123,z5_GND_12705,189.218094,62.26809300000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7674.149077415768,10196.759442723327,B,2020A_2,z5_GND_12705,,,,,,,5.23,5.36,,,,,25.64,,,
482,78,191,z7_GND_6161,189.215073,62.31793199999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7321.319441598736,9844.087081557465,B,2020A_2,z7_GND_6161,,,,,,,7.14,7.0,,,,,26.63,,,
483,58,133,z5_GND_7157,189.20491,62.298958,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7460.103869989564,9982.809868727996,B,2020A_2,z5_GND_7157,,,,,,,5.38,5.24,,,,,26.78,,,
484,54,129,z5_GND_8641,189.19693,62.284507999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7565.8527878906325,10088.51182944195,B,2020A_2,z5_GND_8641,,,,,,,5.19,5.18,,,,,26.06,,,
485,59,134,z5_GND_42189,189.165497,62.306877,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7419.749240208925,9942.474286720031,B,2020A_2,z5_GND_42189,,,,,,,5.32,5.24,,,,,25.89,,,
486,60,155,z5_GND_13494,189.14781200000002,62.265678,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7719.428412850908,10242.020371078304,B,2020A_2,z5_GND_13494,,,,,,,5.32,5.43,,,,,26.85,,,
487,80,194,z7_GND_45190,189.138504,62.2756,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7652.9791549162965,10175.601089638178,B,2020A_2,z7_GND_45190,,,,,,,7.44,7.33,,,,,26.53,,,
488,401,1061,3DHST_33151,189.242905,62.310062,0,0,0.001000000047497451,875.9999389648438,2000,TARGET,7366.613627885623,9889.360632589976,B,2020A_2,3DHST_33151,,,,,,,,,0.8899,,,,,25.37228239031213,,
489,217,539,3DHST_26409,189.090195,62.271328000000004,0,0,0.001000000047497451,306.0,2000,TARGET,7704.3294471359095,10226.930543362243,B,2020A_2,3DHST_26409,,,,,,,,,0.9042,,,,,24.50700543128049,,
490,81,305,3DHST_8703,189.138687,62.18529100000001,0,0,0.001000000047497451,15.9998779296875,2000,TARGET,7532.889610050209,10055.56429523396,A,2020A_2,3DHST_8703,,,,,,,,,0.8069,,,,,23.206156586213922,,
491,321,845,3DHST_29718,189.11111499999998,62.288792,0,0,0.001000000047497451,638.9999389648438,2000,TARGET,7571.234226881115,10093.893764677116,B,2020A_2,3DHST_29718,,,,,,,,,0.888,,,,,25.03724252341573,,
492,358,953,3DHST_35021,189.226547,62.324757,0,0,0.001000000047497451,761.0,2000,TARGET,7268.356797222328,9791.147822009696,B,2020A_2,3DHST_35021,,,,,,,,,0.8569,,,,,25.22841220143897,,
493,164,411,3DHST_24886,189.20831299999998,62.26379,0,0,0.001000000047497451,152.9998779296875,2000,TARGET,7708.457477502158,10231.052728080682,B,2020A_2,3DHST_24886,,,,,,,,,0.9081,,,,,24.1142485941366,,
494,169,422,3DHST_28105,189.164673,62.280685,0,0,0.001000000047497451,169.0,2000,TARGET,7605.985365101045,10128.627375767326,B,2020A_2,3DHST_28105,,,,,,,,,0.8854,,,,,24.16487139913277,,
495,367,981,3DHST_28043,189.14592,62.279926,0,0,0.001000000047497451,788.9999389648438,2000,TARGET,7619.165087406687,10141.801839444888,B,2020A_2,3DHST_28043,,,,,,,,,0.8167,,,,,25.269707815921677,,
496,127,309,3DHST_25522,189.13018799999998,62.26740600000001,0,0,0.001000000047497451,23.9998779296875,2000,TARGET,7714.626095360384,10237.220838421994,B,2020A_2,3DHST_25522,,,,,,,,,0.784,,,,,23.430101168231285,,
